,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/ PC Vote,Other Vote,Total votes,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
186,196,DUDLEY EAST,West Midlands,0.37,0.63,,,,59371.0,,,,,,,,,,,,,,,,,43212,0.7214384693724226
187,197,DUDLEY WEST,West Midlands,0.41,0.49,,,,53110.0,,,,,,,,,,,,,,5971.0,0.1,,59588,0.8028671903420956
188,198,DULWICH,London,0.35,0.45,0.2,,,39713.0,,,,,,,,,,,,,,,,,49570,0.7391998091233093
189,199,DUMFRIES,Scotland,0.44,0.26,0.11,,0.19,48121.0,,,,,,,,,,,,,,,,,49274,0.8037648440558528
190,200,DUNBARTONSHIRE CENTRAL,Scotland,0.24,0.4,0.06,,0.15,45073.0,,,,,,,,,,,,,,5980.0,0.15,,40683,0.8302991958855463
191,201,DUNBARTONSHIRE EAST,Scotland,0.37,0.3,0.11,,0.22,55002.0,,,,,,,,,,,,,,,,,52079,0.8500473345738256
192,202,DUNBARTONSHIRE WEST,Scotland,0.33,0.4,,,0.27,47545.0,,,,,,,,,,,,,,,,,41029,0.7956753611946088
193,203,DUNDEE EAST,Scotland,0.26,0.34,,,0.4,41658.0,,,,,,,,,,,,,,220.0,0.0,,50757,0.810853555282202
194,204,DUNDEE WEST,Scotland,0.31,0.43,,,0.25,44565.0,,,,,,,,,,,,,,673.0,0.01,,51570,0.8125866633051809
195,205,DUNFERMLINE,Scotland,0.3,0.39,0.13,,0.18,64343.0,,,,,,,,,,,,,,,,,48840,0.8110397050764708
196,206,DURHAM,North East,0.27,0.52,0.2,,,75020.0,,,,,,,,,,,,,,,,,59842,0.8082060424348014
197,207,DURHAM NORTH WEST,North East,0.23,0.59,0.18,,,51452.0,,,,,,,,,,,,,,,,,48000,0.7909045971329708
198,208,EALING NORTH,London,0.39,0.43,0.18,,,51590.0,,,,,,,,,,,,,,93.0,0.0,,59341,0.8092653456434874
199,209,EASINGTON,North East,0.28,0.72,,,,62697.0,,,,,,,,,,,,,,,,,46744,0.7394915441932575
200,211,EAST GRINSTEAD,South East,0.53,0.13,0.34,,,58081.0,,,,,,,,,,,,,,,,,44908,0.81502722323049
201,212,EAST KILBRIDE,Scotland,0.29,0.44,,,0.26,44227.0,,,,,,,,,,,,,,693.0,0.01,,53392,0.8078436119348786
202,210,EASTBOURNE,South East,0.51,0.1,0.39,,,53645.0,,,,,,,,,,,,,,,,,61323,0.8260102370689655
203,213,EASTLEIGH,South East,0.44,0.29,0.27,,,54203.0,,,,,,,,,,,,,,,,,64092,0.8532516807561739
204,214,EBBW VALE,Wales,0.08,0.7,0.17,0.06,,50758.0,,,,,,,,,,,,,,,,,29726,0.795770311872574
205,215,ECCLES,North West,0.32,0.49,0.17,,,40123.0,,,,,,,,,,,,,,404.0,0.01,,45660,0.8008559301224261
206,216,EDINBURGH CENTRAL,Scotland,0.35,0.38,0.14,,0.14,56456.0,,,,,,,,,,,,,,,,,30001,0.7356792545365375
207,217,EDINBURGH EAST,Scotland,0.32,0.44,0.09,,0.15,58346.0,,,,,,,,,,,,,,274.0,0.01,,46177,0.8107913542745773
208,218,EDINBURGH LEITH,Scotland,0.38,0.41,,,0.21,55269.0,,,,,,,,,,,,,,,,,31056,0.7931148964425262
209,219,EDINBURGH NORTH,Scotland,0.46,0.26,0.15,,0.13,40563.0,,,,,,,,,,,,,,,,,35858,0.76397647860917
210,220,EDINBURGH PENTLANDS,Scotland,0.41,0.31,0.16,,0.12,28718.0,,,,,,,,,,,,,,,,,44083,0.8088030236312931
211,221,EDINBURGH SOUTH,Scotland,0.42,0.28,0.18,,0.13,27978.0,,,,,,,,,,,,,,,,,45030,0.8083219645293315
212,222,EDINBURGH WEST,Scotland,0.44,0.24,0.21,,0.1,64261.0,,,,,,,,,,,,,,,,,42769,0.8217854123434017
213,223,EDMONTON,London,0.33,0.45,0.18,,,48888.0,,,,,,,,,,,,,,1863.0,0.04,,46000,0.7542838402885955
214,224,ENFIELD NORTH,London,0.33,0.39,0.26,,,52626.0,,,,,,,,,,,,,,1372.0,0.03,,53018,0.7877392131225485
215,225,EPPING FOREST,Eastern,0.47,0.31,0.22,,,35686.0,,,,,,,,,,,,,,,,,51891,0.8179410791128765
216,226,EPSOM & EWELL,South East,0.55,0.16,0.29,,,51749.0,,,,,,,,,,,,,,,,,65509,0.8203493832571536
217,227,ERITH & CRAYFORD,London,0.32,0.46,0.22,,,51284.0,,,,,,,,,,,,,,,,,49134,0.8183408004530238
218,228,ESHER,South East,0.56,0.15,0.29,,,43405.0,,,,,,,,,,,,,,,,,38805,0.8233434469881818
219,229,ESSEX SOUTH EAST,Eastern,0.46,0.31,0.22,,,42976.0,,,,,,,,,,,,,,,,,61914,0.8212059315064859
220,230,ETON & SLOUGH,South East,0.31,0.45,0.2,,,37528.0,,,,,,,,,,,,,,1885.0,0.04,,50883,0.8059524186650616
221,231,EXETER,South West,0.4,0.31,0.29,,,64172.0,,,,,,,,,,,,,,,,,56770,0.8527865404837014
222,232,EYE,Eastern,0.44,0.26,0.29,,,42594.0,,,,,,,,,,,,,,615.0,0.01,,53849,0.8264245921515063
223,233,FALMOUTH & CAMBOURNE,South West,0.42,0.34,0.24,,,43895.0,,,,,,,,,,,,,,,,,53736,0.8090577855400645
224,234,FAREHAM,South East,0.48,0.18,0.31,,,55690.0,,,,,,,,,,,,,,1879.0,0.04,,46845,0.8238801245185459
225,235,FARNHAM,South East,0.5,0.12,0.37,,,58156.0,,,,,,,,,,,,,,251.0,0.0,,51508,0.829596701455998
226,236,FARNWORTH,North West,0.27,0.5,0.23,,,40877.0,,,,,,,,,,,,,,,,,56417,0.8073411562678878
227,237,FAVERSHAM,South East,0.42,0.34,0.24,,,55829.0,,,,,,,,,,,,,,151.0,0.0,,62303,0.826124429829214
228,238,FELTHAM & HESTON,London,0.32,0.45,0.18,,,58758.0,,,,,,,,,,,,,,2653.0,0.04,,60588,0.7741886020955788
229,240,FIFE CENTRAL,Scotland,0.2,0.53,,,0.23,68501.0,,,,,,,,,,,,,,2019.0,0.04,,45859,0.791996960433829
230,241,FIFE EAST,Scotland,0.48,0.15,0.18,,0.19,55481.0,,,,,,,,,,,,,,,,,44165,0.787957181088314
231,242,FINCHLEY,London,0.44,0.29,0.27,,,57094.0,,,,,,,,,,,,,,,,,41603,0.777321051549859
232,243,FLINT EAST,Wales,0.32,0.47,0.18,0.02,,37665.0,,,,,,,,,,,,,,,,,58262,0.8487311715176412
233,244,FLINT WEST,Wales,0.42,0.29,0.25,0.04,,46053.0,,,,,,,,,,,,,,,,,52063,0.8153316106804479
234,245,FOLKESTONE & HYTHE,South East,0.47,0.23,0.3,,,54804.0,,,,,,,,,,,,,,,,,49702,0.7731267596870285
235,246,FULHAM,London,0.38,0.46,0.13,,,50472.0,,,,,,,,,,,,,,966.0,0.02,,45512,0.7852853889157292
236,247,FYLDE NORTH,North West,0.68,0.32,,,,49661.0,,,,,,,,,,,,,,,,,53496,0.7211258492397282
237,248,FYLDE SOUTH,North West,0.58,0.19,0.22,,,49312.0,,,,,,,,,,,,,,,,,70151,0.7789016699236099
238,249,GAINSBOROUGH,East Midlands,0.44,0.24,0.32,,,43029.0,,,,,,,,,,,,,,,,,50155,0.8201694139194139
239,250,GALLOWAY,Scotland,0.44,0.1,0.15,,0.31,51017.0,,,,,,,,,,,,,,,,,30358,0.7767770329051737
240,251,GATESHEAD EAST,North East,0.24,0.55,0.21,,,50281.0,,,,,,,,,,,,,,,,,49435,0.7861675227811262
241,252,GATESHEAD WEST,North East,0.24,0.61,0.15,,,52849.0,,,,,,,,,,,,,,,,,22685,0.7420188407693314
242,253,GILLINGHAM,South East,0.41,0.29,0.3,,,38288.0,,,,,,,,,,,,,,,,,50836,0.8266285082441706
243,254,GLASGOW CATHCART,Scotland,0.46,0.41,,,0.14,34069.0,,,,,,,,,,,,,,,,,39809,0.806732055283103
244,255,GLASGOW CENTRAL,Scotland,0.21,0.59,0.06,,0.14,66250.0,,,,,,,,,,,,,,,,,16028,0.6303783528671438
245,256,GLASGOW CRAIGTON,Scotland,0.31,0.51,,,0.18,51607.0,,,,,,,,,,,,,,,,,35175,0.8003595076110946
246,257,GLASGOW GARSCADDEN,Scotland,0.24,0.52,,,0.22,49115.0,,,,,,,,,,,,,,635.0,0.02,,40230,0.7413345126872685
247,258,GLASGOW GOVAN,Scotland,0.13,0.43,0.03,,0.41,69450.0,,,,,,,,,,,,,,,,,23921,0.7492169882235029
248,259,GLASGOW HILLHEAD,Scotland,0.44,0.24,0.2,,0.11,57095.0,,,,,,,,,,,,,,,,,32721,0.7874521695184463
249,260,GLASGOW KELVINGROVE,Scotland,0.36,0.44,,,0.19,54193.0,,,,,,,,,,,,,,,,,29498,0.6939889424773557
250,261,GLASGOW MARYHILL,Scotland,0.18,0.57,,,0.25,38927.0,,,,,,,,,,,,,,,,,35848,0.699664298540089
251,262,GLASGOW POLLOK,Scotland,0.39,0.46,,,0.14,68307.0,,,,,,,,,,,,,,377.0,0.01,,45735,0.7749199410359375
252,263,GLASGOW PROVAN,Scotland,0.17,0.62,,,0.2,65130.0,,,,,,,,,,,,,,749.0,0.02,,37594,0.6903808719286003
253,264,GLASGOW QUEEN'S PARK,Scotland,0.27,0.56,,,0.16,31030.0,,,,,,,,,,,,,,462.0,0.02,,28256,0.732856105405125
254,265,GLASGOW SHETTLESTON,Scotland,0.24,0.54,,,0.22,58220.0,,,,,,,,,,,,,,,,,26514,0.6945201173512154
255,266,GLASGOW SPRINGBURN,Scotland,0.22,0.54,,,0.23,55130.0,,,,,,,,,,,,,,478.0,0.01,,33669,0.7045197740112994
256,267,GLOUCESTER,South West,0.45,0.35,0.2,,,59596.0,,,,,,,,,,,,,,366.0,0.01,,51788,0.8369101486748546
257,268,GLOUCESTERSHIRE SOUTH,South West,0.42,0.32,0.26,,,60654.0,,,,,,,,,,,,,,,,,66021,0.838553574150282
258,269,GLOUCESTERSHIRE WEST,South West,0.38,0.41,0.21,,,52594.0,,,,,,,,,,,,,,171.0,0.0,,55933,0.8388523950928343
259,270,GOOLE,Yorkshire and the Humber,0.34,0.61,,,,48819.0,,,,,,,,,,,,,,2150.0,0.04,,49415,0.7717958329428669
260,271,GOSPORT,South East,0.5,0.31,0.19,,,28768.0,,,,,,,,,,,,,,,,,39383,0.8135638737398777
261,272,GOWER,Wales,0.19,0.53,0.19,0.08,,52655.0,,,,,,,,,,,,,,,,,45114,0.7988171966853177
262,273,GRANTHAM,East Midlands,0.5,0.33,,,,55098.0,,,,,,,,,,,,,,10781.0,0.17,,63258,0.8136600424464596
263,274,GRAVESEND,South East,0.39,0.41,0.18,,,67483.0,,,,,,,,,,,,,,1726.0,0.02,,72422,0.8372582341992393
264,275,GREENOCK & PORT GLASGOW,Scotland,0.19,0.48,0.21,,0.11,51031.0,,,,,,,,,,,,,,483.0,0.01,,42610,0.6859304571796523
265,276,GREENWICH,London,0.29,0.51,0.2,,,46008.0,,,,,,,,,,,,,,,,,39313,0.7503912960488643
266,277,GRIMSBY,Yorkshire and the Humber,0.32,0.43,0.24,,,38875.0,,,,,,,,,,,,,,816.0,0.02,,50399,0.7673066090160315
267,278,GUILDFORD,South East,0.49,0.19,0.32,,,44576.0,,,,,,,,,,,,,,,,,57588,0.8038301554953798
268,279,HACKNEY CENTRAL,London,0.21,0.62,0.17,,,41989.0,,,,,,,,,,,,,,,,,30263,0.6269525585249638
269,280,HACKNEY NORTH & STOKE NEWINGTON,London,0.24,0.53,0.18,,,43158.0,,,,,,,,,,,,,,1758.0,0.05,,32676,0.6212757866717369
270,281,HACKNEY SOUTH & SHOREDITCH,London,0.21,0.6,0.19,,,34181.0,,,,,,,,,,,,,,,,,31195,0.6339931712868873
271,282,HALESOWEN & STOURBRIDGE,West Midlands,0.4,0.34,0.26,,,63541.0,,,,,,,,,,,,,,,,,66450,0.8142184972798118
272,283,HALIFAX,Yorkshire and the Humber,0.35,0.41,0.24,,,46659.0,,,,,,,,,,,,,,,,,51237,0.8126794296318619
273,284,HALTEMPRICE,Yorkshire and the Humber,0.51,0.18,0.32,,,71874.0,,,,,,,,,,,,,,,,,62647,0.8294429954057382
274,285,HAMILTON,Scotland,0.2,0.48,,,0.32,57474.0,,,,,,,,,,,,,,,,,39739,0.7969956479011653
275,286,HAMMERSMITH NORTH,London,0.31,0.49,0.19,,,56670.0,,,,,,,,,,,,,,,,,38359,0.7371627334921977
276,287,HAMPSTEAD,London,0.43,0.38,0.18,,,41488.0,,,,,,,,,,,,,,,,,45138,0.7071042531526592
277,288,HARBOROUGH,East Midlands,0.51,0.21,0.28,,,39900.0,,,,,,,,,,,,,,,,,55054,0.844088741701547
278,289,HARLOW,Eastern,0.25,0.5,0.25,,,62044.0,,,,,,,,,,,,,,,,,52110,0.8391304347826087
279,290,HARROGATE,Yorkshire and the Humber,0.54,0.12,0.31,,,60949.0,,,,,,,,,,,,,,2061.0,0.04,,51390,0.800492227172186
280,291,HARROW CENTRAL,London,0.42,0.34,0.21,,,15031.0,,,,,,,,,,,,,,823.0,0.02,,36181,0.8055796762629973
281,292,HARROW EAST,London,0.45,0.33,0.22,,,59422.0,,,,,,,,,,,,,,,,,40268,0.8238471295879537
282,293,HARROW WEST,London,0.52,0.22,0.26,,,43957.0,,,,,,,,,,,,,,,,,46461,0.8278571683118919
283,294,HARTLEPOOL,North East,0.46,0.54,,,,67617.0,,,,,,,,,,,,,,,,,49688,0.7689379284730498
284,295,HARWICH,Eastern,0.46,0.26,0.28,,,39096.0,,,,,,,,,,,,,,,,,71138,0.8072397163120567
285,296,HASTINGS,South East,0.45,0.29,0.26,,,54809.0,,,,,,,,,,,,,,,,,44757,0.7905921006147106
286,297,HAVANT & WATERLOO,South East,0.46,0.22,0.31,,,42768.0,,,,,,,,,,,,,,675.0,0.01,,59648,0.7996246397211609
287,298,HAYES & HARLINGTON,London,0.35,0.59,,,,54589.0,,,,,,,,,,,,,,2721.0,0.06,,42037,0.7580927305188364
288,299,HAZEL GROVE,North West,0.43,0.11,0.46,,,66837.0,,,,,,,,,,,,,,,,,58249,0.8691286183228887
289,300,HEMEL HEMPSTEAD,Eastern,0.39,0.39,0.22,,,63503.0,,,,,,,,,,,,,,,,,70639,0.8523353885879074
290,301,HEMSWORTH,Yorkshire and the Humber,0.17,0.83,,,,75180.0,,,,,,,,,,,,,,,,,53245,0.7713313052296104
291,302,HENDON NORTH,London,0.43,0.36,0.21,,,54486.0,,,,,,,,,,,,,,,,,40543,0.8090800239473159
292,303,HENDON SOUTH,London,0.44,0.28,0.28,,,60283.0,,,,,,,,,,,,,,,,,40081,0.7789373445273632
293,304,HENLEY,South East,0.48,0.21,0.31,,,48512.0,,,,,,,,,,,,,,,,,50334,0.8127432142222797
294,305,HEREFORD,West Midlands,0.41,0.25,0.34,,,39644.0,,,,,,,,,,,,,,,,,45213,0.7889061436722444
295,306,HERTFORD & STEVENAGE,Eastern,0.33,0.45,0.23,,,50559.0,,,,,,,,,,,,,,,,,67954,0.8358322775857615
296,307,HERTFORDSHIRE EAST,Eastern,0.45,0.29,0.26,,,36738.0,,,,,,,,,,,,,,,,,71252,0.8098014479411731
297,308,HERTFORDSHIRE SOUTH,Eastern,0.4,0.34,0.25,,,37604.0,,,,,,,,,,,,,,,,,52650,0.8222066057624736
298,309,HERTFORDSHIRE SOUTH WEST,Eastern,0.42,0.29,0.29,,,45649.0,,,,,,,,,,,,,,,,,63015,0.8377871729419273
299,310,HEXHAM,North East,0.45,0.3,0.24,,,60011.0,,,,,,,,,,,,,,,,,52918,0.8217080745341615
300,311,HEYWOOD & ROYTON,North West,0.33,0.44,0.23,,,59694.0,,,,,,,,,,,,,,,,,63662,0.8262426995457495
301,312,HIGH PEAK,East Midlands,0.4,0.35,0.25,,,40230.0,,,,,,,,,,,,,,,,,48304,0.8535482046932429
302,313,HITCHIN,Eastern,0.44,0.38,0.18,,,56582.0,,,,,,,,,,,,,,467.0,0.01,,61717,0.855683110112858
303,314,HOLBORN & ST PANCRAS SOUTH,London,0.33,0.49,0.18,,,58606.0,,,,,,,,,,,,,,,,,25269,0.6481224992305324
304,315,HOLLAND WITH BOSTON,East Midlands,0.48,0.28,0.24,,,63855.0,,,,,,,,,,,,,,,,,64207,0.8048511438420558
305,316,HONITON,South West,0.54,0.15,0.31,,,57009.0,,,,,,,,,,,,,,,,,59526,0.8198495992066771
306,317,HORNCASTLE,East Midlands,0.5,0.17,0.32,,,62502.0,,,,,,,,,,,,,,367.0,0.01,,39057,0.7933254793630159
307,318,HORNCHURCH,London,0.32,0.45,0.21,,,63310.0,,,,,,,,,,,,,,619.0,0.01,,48340,0.8074700163698928
308,319,HORNSEY,London,0.43,0.38,0.2,,,64989.0,,,,,,,,,,,,,,,,,44052,0.7597923386053571
309,320,HORSHAM & CRAWLEY,South East,0.42,0.33,0.24,,,71332.0,,,,,,,,,,,,,,,,,74997,0.8349048726997451
310,321,HOUGHTON-LE-SPRING,North East,0.23,0.77,,,,61760.0,,,,,,,,,,,,,,,,,44563,0.7512559425469504
311,322,HOVE,South East,0.54,0.11,0.34,,,57518.0,,,,,,,,,,,,,,442.0,0.01,,56209,0.7737064515685006
312,323,HOWDEN,Yorkshire and the Humber,0.49,0.16,0.35,,,49206.0,,,,,,,,,,,,,,,,,44832,0.7860298758678729
313,324,HUDDERSFIELD EAST,Yorkshire and the Humber,0.3,0.47,0.2,,,51890.0,,,,,,,,,,,,,,1042.0,0.02,,42716,0.805020542007463
314,325,HUDDERSFIELD WEST,Yorkshire and the Humber,0.38,0.4,0.22,,,47667.0,,,,,,,,,,,,,,,,,44028,0.8291369277414739
315,326,HULL CENTRAL,Yorkshire and the Humber,0.42,0.58,,,,62488.0,,,,,,,,,,,,,,,,,46091,0.7351271172924176
316,327,HULL EAST,Yorkshire and the Humber,0.3,0.7,,,,59620.0,,,,,,,,,,,,,,,,,59007,0.7313617828237131
317,328,HULL WEST,Yorkshire and the Humber,0.3,0.49,0.2,,,61654.0,,,,,,,,,,,,,,,,,42004,0.7359439334209373
318,329,HUNTINGDONSHIRE,Eastern,0.45,0.26,0.29,,,62781.0,,,,,,,,,,,,,,,,,65148,0.8241366223908918
319,330,HUYTON,North West,0.29,0.57,0.14,,,66721.0,,,,,,,,,,,,,,234.0,0.0,,56047,0.7720823231210051
320,331,ILFORD NORTH,London,0.39,0.38,0.23,,,,,,,,,,,,,,,,,,,,51464,0.7960525298148463
321,332,ILFORD SOUTH,London,0.37,0.4,0.23,,,,,,,,,,,,,,,,,,,,42925,0.7692790193372641
322,333,ILKESTON,East Midlands,0.29,0.52,0.19,,,,,,,,,,,,,,,,,,,,60554,0.8144780556041266
323,334,INCE,North West,0.3,0.7,,,,,,,,,,,,,,,,,,,,,56885,0.7438086770051519
324,335,INVERNESS,Scotland,0.27,0.18,0.39,,0.17,,,,,,,,,,,,,,,,,,43657,0.7609991632966113
325,336,IPSWICH,Eastern,0.41,0.41,0.16,,,,,,,,,,,,,,,,,1161.0,0.02,,72545,0.8357044938772219
326,337,ISLE OF ELY,Eastern,0.34,0.17,0.49,,,,,,,,,,,,,,,,,,,,56425,0.8311973366330799
327,338,ISLE OF WIGHT,South East,0.39,0.11,0.5,,,,,,,,,,,,,,,,,,,,69345,0.8138320345507464
328,339,ISLINGTON CENTRAL,London,0.24,0.54,0.22,,,,,,,,,,,,,,,,,,,,29130,0.64604125083167
329,340,ISLINGTON NORTH,London,0.26,0.51,0.17,,,,,,,,,,,,,,,,,1441.0,0.06,,25980,0.630812188903727
330,341,ISLINGTON SOUTH & FINSBURY,London,0.23,0.54,0.2,,,,,,,,,,,,,,,,,785.0,0.03,,27737,0.660593502905592
331,342,JARROW,North East,0.33,0.67,,,,,,,,,,,,,,,,,,,,,41588,0.7670798288328169
332,343,KEIGHLEY,Yorkshire and the Humber,0.4,0.42,0.18,,,,,,,,,,,,,,,,,348.0,0.01,,44480,0.8679024390243902
333,344,KENSINGTON,London,0.46,0.33,0.21,,,,,,,,,,,,,,,,,,,,39988,0.657502713012595
334,345,KETTERING,East Midlands,0.32,0.46,0.22,,,,,,,,,,,,,,,,,,,,68924,0.8110518821854297
335,346,KIDDERMINSTER,West Midlands,0.43,0.29,0.29,,,,,,,,,,,,,,,,,,,,63675,0.8124609240427187
336,347,KILMARNOCK,Scotland,0.28,0.47,0.1,,0.15,,,,,,,,,,,,,,,,,,49883,0.8327990917893753
337,348,KINGSTON UPON THAMES,London,0.49,0.24,0.27,,,,,,,,,,,,,,,,,288.0,0.01,,47362,0.8052844560818853
338,349,KINGSWOOD,South West,0.35,0.39,0.26,,,,,,,,,,,,,,,,,,,,48062,0.8669817447146259
339,350,KINROSS & WEST PERTHSHIRE,Scotland,0.53,0.1,0.14,,0.23,,,,,,,,,,,,,,,,,,27131,0.7747287264420332
340,351,KIRKCALDY,Scotland,0.27,0.47,,,0.26,,,,,,,,,,,,,,,,,,47867,0.7944598429901578
341,352,KNUTSFORD,North West,0.52,0.2,0.28,,,,,,,,,,,,,,,,,,,,45014,0.8226092359423256
342,353,LAMBETH CENTRAL,London,0.28,0.53,0.17,,,,,,,,,,,,,,,,,444.0,0.01,,30209,0.6228788222437576
343,354,LANARK,Scotland,0.36,0.42,,,0.22,,,,,,,,,,,,,,,,,,40349,0.839572192513369
344,355,LANARKSHIRE NORTH,Scotland,0.33,0.48,,,0.18,,,,,,,,,,,,,,,,,,44299,0.8273846211314694
345,356,LANCASTER,North West,0.43,0.37,0.17,,,,,,,,,,,,,,,,,876.0,0.02,,40637,0.8245307903013087
346,357,LEEDS EAST,Yorkshire and the Humber,0.3,0.51,0.2,,,,,,,,,,,,,,,,,,,,50492,0.7525897661385282
347,358,LEEDS NORTH EAST,Yorkshire and the Humber,0.48,0.31,0.2,,,,,,,,,,,,,,,,,300.0,0.01,,43523,0.7439956238568181
348,359,LEEDS NORTH WEST,Yorkshire and the Humber,0.45,0.31,0.24,,,,,,,,,,,,,,,,,,,,49172,0.7622265970144626
349,360,LEEDS SOUTH,Yorkshire and the Humber,0.2,0.55,0.25,,,,,,,,,,,,,,,,,,,,38680,0.7394803754755578
350,361,LEEDS SOUTH EAST,Yorkshire and the Humber,0.25,0.53,0.21,,,,,,,,,,,,,,,,,405.0,0.01,,33586,0.67849134360922
351,362,LEEDS WEST,Yorkshire and the Humber,0.24,0.42,0.33,,,,,,,,,,,,,,,,,,,,46133,0.7702569582421986
352,363,LEEK,West Midlands,0.46,0.37,0.17,,,,,,,,,,,,,,,,,,,,69180,0.831430425690455
353,364,LEICESTER EAST,East Midlands,0.45,0.48,,,,,,,,,,,,,,,,,,3662.0,0.07,,49197,0.7778550761300931
354,365,LEICESTER SOUTH,East Midlands,0.42,0.39,0.17,,,,,,,,,,,,,,,,,1639.0,0.03,,54907,0.763710967382989
355,366,LEICESTER WEST,East Midlands,0.38,0.56,,,,,,,,,,,,,,,,,,2579.0,0.05,,48317,0.7545169199056795
356,367,LEIGH,North West,0.25,0.51,0.24,,,,,,,,,,,,,,,,,,,,51567,0.799575147690447
357,368,LEOMINSTER,West Midlands,0.46,0.12,0.42,,,,,,,,,,,,,,,,,,,,34995,0.8007093009953095
358,369,LEWES,South East,0.53,0.19,0.28,,,,,,,,,,,,,,,,,,,,57464,0.803018446059251
359,370,LEWISHAM EAST,London,0.34,0.46,0.2,,,,,,,,,,,,,,,,,472.0,0.01,,53387,0.7752639298316948
360,371,LEWISHAM WEST,London,0.38,0.43,0.16,,,,,,,,,,,,,,,,,1000.0,0.02,,48808,0.7889309152038276
361,372,LEYTON,London,0.28,0.49,0.19,,,,,,,,,,,,,,,,,2097.0,0.05,,46437,0.7268614898179598
362,373,LICHFIELD & TAMWORTH,West Midlands,0.42,0.39,0.19,,,,,,,,,,,,,,,,,,,,73662,0.8276629213483147
363,374,LINCOLN,East Midlands,0.32,0.32,,,,,,,,,,,,,,,,,,14780.0,0.36,,41566,0.7913715634757444
364,375,LIVERPOOL EDGE HILL,North West,0.25,0.48,0.27,,,,,,,,,,,,,,,,,,,,27079,0.6656097141312096
365,376,LIVERPOOL GARSTON,North West,0.41,0.42,0.16,,,,,,,,,,,,,,,,,,,,59817,0.747506935592712
366,377,LIVERPOOL KIRKDALE,North West,0.32,0.53,0.16,,,,,,,,,,,,,,,,,,,,31227,0.6946588659266345
367,378,LIVERPOOL SCOTLAND EXCHANGE,North West,0.15,0.75,0.08,,,,,,,,,,,,,,,,,505.0,0.02,,20359,0.5849951152232631
368,379,LIVERPOOL TOXTETH,North West,0.29,0.48,0.22,,,,,,,,,,,,,,,,,263.0,0.01,,30092,0.6601149475716228
369,380,LIVERPOOL WALTON,North West,0.32,0.54,0.13,,,,,,,,,,,,,,,,,647.0,0.02,,37387,0.7268644529123571
370,381,LIVERPOOL WAVERTREE,North West,0.43,0.31,0.26,,,,,,,,,,,,,,,,,,,,44229,0.7480338931452636
371,382,LIVERPOOL WEST DERBY,North West,0.31,0.55,0.14,,,,,,,,,,,,,,,,,388.0,0.01,,41494,0.7142930918730956
372,383,LLANELLI,Wales,0.15,0.58,0.14,0.12,,,,,,,,,,,,,,,,507.0,0.01,,50104,0.7819464386041576
373,385,LOUGHBOROUGH,East Midlands,0.37,0.39,0.24,,,,,,,,,,,,,,,,,,,,58685,0.8428241106435537
374,386,LOUTH,East Midlands,0.45,0.27,0.28,,,,,,,,,,,,,,,,,,,,55746,0.7969520650759839
375,387,LOWESTOFT,Eastern,0.41,0.35,0.24,,,,,,,,,,,,,,,,,,,,63971,0.8378650949574329
376,388,LUDLOW,West Midlands,0.49,0.24,0.28,,,,,,,,,,,,,,,,,,,,38396,0.7954752631142786
377,389,LUTON EAST,Eastern,0.37,0.4,0.23,,,,,,,,,,,,,,,,,155.0,0.0,,42684,0.8047056161981788
378,390,LUTON WEST,Eastern,0.31,0.42,0.27,,,,,,,,,,,,,,,,,,,,47793,0.8283302714132206
379,391,MACCLESFIELD,North West,0.49,0.27,0.24,,,,,,,,,,,,,,,,,,,,66916,0.8419119034737862
380,392,MAIDSTONE,South East,0.44,0.23,0.33,,,,,,,,,,,,,,,,,,,,71018,0.8131397558909066
381,393,MALDON,Eastern,0.44,0.27,0.3,,,,,,,,,,,,,,,,,,,,50322,0.8216105015673981
382,394,MANCHESTER ARDWICK,North West,0.35,0.5,0.14,,,,,,,,,,,,,,,,,,,,31915,0.6711458793346371
383,395,MANCHESTER BLACKLEY,North West,0.33,0.47,0.2,,,,,,,,,,,,,,,,,,,,41387,0.7616585078582208
384,396,MANCHESTER CENTRAL,North West,0.21,0.62,0.18,,,,,,,,,,,,,,,,,,,,24427,0.6184363765253937
385,397,MANCHESTER GORTON,North West,0.31,0.51,0.18,,,,,,,,,,,,,,,,,,,,43482,0.7834594594594595
386,398,MANCHESTER MOSS SIDE,North West,0.35,0.42,0.23,,,,,,,,,,,,,,,,,206.0,0.01,,35223,0.6907418665307002
387,399,MANCHESTER OPENSHAW,North West,0.29,0.53,0.14,,,,,,,,,,,,,,,,,853.0,0.03,,30819,0.7302907514039951
388,400,MANCHESTER WITHINGTON,North West,0.42,0.32,0.26,,,,,,,,,,,,,,,,,,,,42458,0.735725796669497
389,401,MANCHESTER WYTHENSHAWE,North West,0.3,0.56,0.14,,,,,,,,,,,,,,,,,,,,48267,0.7500233085744475
390,402,MANSFIELD,East Midlands,0.34,0.65,,,,,,,,,,,,,,,,,,675.0,0.01,,53289,0.7735487523407221
