id,Constituency,Region,1964 Vote Share,1966 Vote Share,1970 Vote Share,1974 (F) Vote Share,1974 (O) Vote Share,1979 Vote Share,1983 Vote Share,1987 Vote Share,1992 Vote Share,1997 Vote Share,2001 Vote Share,2005 Vote Share,2010 Vote Share,2015 Vote Share,2017 Vote Share,2019 Vote Share
N06000005,EAST ANTRIM,Northern Ireland,0,0,0,0,0,0,0,0,0,0.19454391941072,0.36036111111111113,0.49630119306198256,0.4587568028326011,0,0.5734472904595863,0.4527790451141945
E14000684,EASTBOURNE,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000678,EAST DEVON,South West,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
S14000018,EAST DUNBARTONSHIRE,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0
E14000679,EAST HAM,London,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000680,EAST HAMPSHIRE,South East,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
S14000019,"EAST KILBRIDE, STRATHAVEN AND LESMAHAGOW",Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000685,EASTLEIGH,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N06000006,EAST LONDONDERRY,Northern Ireland,0,0,0,0,0,0,0,0,0,0.25625951393627633,0.3213775113496702,0.4288249211356467,0.3461230329041488,0,0.4806970509383378,0.40112462470103305
S14000020,EAST LOTHIAN,Scotland,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000021,EAST RENFREWSHIRE,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0
E14000681,EAST SURREY,South East,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000682,EAST WORTHING AND SHOREHAM,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000683,EAST YORKSHIRE,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000686,EDDISBURY,North West,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000022,EDINBURGH EAST,Scotland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
S14000023,EDINBURGH NORTH AND LEITH,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
S14000024,EDINBURGH SOUTH,Scotland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000025,EDINBURGH SOUTH WEST,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000026,EDINBURGH WEST,Scotland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000687,EDMONTON,London,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000688,ELLESMERE PORT AND NESTON,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000689,ELMET AND ROTHWELL,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000690,ELTHAM,London,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000691,ENFIELD NORTH,London,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000692,"ENFIELD, SOUTHGATE",London,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000693,EPPING FOREST,East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000694,EPSOM AND EWELL,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000695,EREWASH,East Midlands,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000696,ERITH AND THAMESMEAD,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000697,ESHER AND WALTON,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000698,EXETER,South West,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000028,FALKIRK,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
E14000699,FAREHAM,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000700,FAVERSHAM AND MID KENT,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000701,FELTHAM AND HESTON,London,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
N06000007,FERMANAGH AND SOUTH TYRONE,Northern Ireland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0
E14000702,FILTON AND BRADLEY STOKE,South West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000703,FINCHLEY AND GOLDERS GREEN,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000704,FOLKESTONE AND HYTHE,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000705,FOREST OF DEAN,South West,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N06000008,FOYLE,Northern Ireland,0,0,0,0,0,0,0.30439104586033533,0.2854763422508277,0.26411640007708614,0.21520443375509776,0.15168068086499314,0.1437654848823697,0.11847765842328908,0.12358791416680179,0.16094854780811488,0.10124300016969286
E14000706,FYLDE,North West,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000707,GAINSBOROUGH,East Midlands,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000708,GARSTON AND HALEWOOD,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000709,GATESHEAD,North East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
E14000710,GEDLING,East Midlands,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000711,GILLINGHAM AND RAINHAM,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
S14000029,GLASGOW CENTRAL,Scotland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
S14000030,GLASGOW EAST,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000031,GLASGOW NORTH,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000032,GLASGOW NORTH EAST,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000033,GLASGOW NORTH WEST,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000034,GLASGOW SOUTH,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000035,GLASGOW SOUTH WEST,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000036,GLENROTHES,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
E14000712,GLOUCESTER,South West,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000037,GORDON,Scotland,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000713,GOSPORT,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W07000046,GOWER,Wales,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000714,GRANTHAM AND STAMFORD,East Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000715,GRAVESHAM,South East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000716,GREAT GRIMSBY,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000717,GREAT YARMOUTH,East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000718,GREENWICH AND WOOLWICH,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000719,GUILDFORD,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000720,HACKNEY NORTH AND STOKE NEWINGTON,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000721,HACKNEY SOUTH AND SHOREDITCH,London,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000722,HALESOWEN AND ROWLEY REGIS,West Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000723,HALIFAX,Yorkshire and The Humber,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000724,HALTEMPRICE AND HOWDEN,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000725,HALTON,North West,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000726,HAMMERSMITH,London,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
E14000727,HAMPSTEAD AND KILBURN,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000728,HARBOROUGH,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000729,HARLOW,East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000730,HARROGATE AND KNARESBOROUGH,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000731,HARROW EAST,London,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000732,HARROW WEST,London,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000733,HARTLEPOOL,North East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000734,HARWICH AND NORTH ESSEX,East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000735,HASTINGS AND RYE,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000736,HAVANT,South East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000737,HAYES AND HARLINGTON,London,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000738,HAZEL GROVE,North West,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000739,HEMEL HEMPSTEAD,East,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000740,HEMSWORTH,Yorkshire and The Humber,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000741,HENDON,London,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000742,HENLEY,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000743,HEREFORD AND SOUTH HEREFORDSHIRE,West Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000744,HERTFORD AND STORTFORD,East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000745,HERTSMERE,East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000746,HEXHAM,North East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000747,HEYWOOD AND MIDDLETON,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000748,HIGH PEAK,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000749,HITCHIN AND HARPENDEN,East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000750,HOLBORN AND ST PANCRAS,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000751,HORNCHURCH AND UPMINSTER,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000752,HORNSEY AND WOOD GREEN,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000753,HORSHAM,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000754,HOUGHTON AND SUNDERLAND SOUTH,North East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000755,HOVE,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000756,HUDDERSFIELD,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000757,HUNTINGDON,East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000758,HYNDBURN,North West,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000759,ILFORD NORTH,London,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000760,ILFORD SOUTH,London,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
S14000038,INVERCLYDE,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S14000039,"INVERNESS, NAIRN, BADENOCH AND STRATHSPEY",Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000761,IPSWICH,East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000762,ISLE OF WIGHT,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000763,ISLINGTON NORTH,London,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000764,ISLINGTON SOUTH AND FINSBURY,London,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
W07000077,ISLWYN,Wales,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000765,JARROW,North East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000766,KEIGHLEY,Yorkshire and The Humber,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000767,KENILWORTH AND SOUTHAM,West Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000768,KENSINGTON,London,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
E14000769,KETTERING,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000040,KILMARNOCK AND LOUDOUN,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000770,KINGSTON AND SURBITON,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000771,KINGSTON UPON HULL EAST,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000772,KINGSTON UPON HULL NORTH,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000773,KINGSTON UPON HULL WEST AND HESSLE,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000774,KINGSWOOD,South West,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000041,KIRKCALDY AND COWDENBEATH,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000775,KNOWSLEY,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
N06000009,LAGAN VALLEY,Northern Ireland,0,0,0,0,0,0,0.16761965790900576,0.0,0.0,0.1355224554276687,0.1341720902897194,0.5470497040308184,0.49805692391899287,0.47882899861791683,0.5956906913591239,0.43136218478141175
S14000042,LANARK AND HAMILTON EAST,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000776,LANCASTER AND FLEETWOOD,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000777,LEEDS CENTRAL,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000778,LEEDS EAST,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000779,LEEDS NORTH EAST,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000780,LEEDS NORTH WEST,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000781,LEEDS WEST,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000782,LEICESTER EAST,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000783,LEICESTER SOUTH,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000784,LEICESTER WEST,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000785,LEIGH,North West,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000786,LEWES,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000789,"LEWISHAM, DEPTFORD",London,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0
E14000787,LEWISHAM EAST,London,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000788,LEWISHAM WEST AND PENGE,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000790,LEYTON AND WANSTEAD,London,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000791,LICHFIELD,West Midlands,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000792,LINCOLN,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000043,LINLITHGOW AND EAST FALKIRK,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000793,"LIVERPOOL, RIVERSIDE",North West,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000794,"LIVERPOOL, WALTON",North West,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000795,"LIVERPOOL, WAVERTREE",North West,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000796,"LIVERPOOL, WEST DERBY",North West,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
S14000044,LIVINGSTON,Scotland,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W07000045,LLANELLI,Wales,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000797,LOUGHBOROUGH,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000798,LOUTH AND HORNCASTLE,East Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000799,LUDLOW,West Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000800,LUTON NORTH,East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000801,LUTON SOUTH,East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000802,MACCLESFIELD,North West,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000803,MAIDENHEAD,South East,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000804,MAIDSTONE AND THE WEALD,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000805,MAKERFIELD,North West,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000806,MALDON,East,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
E14000807,MANCHESTER CENTRAL,North West,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000808,"MANCHESTER, GORTON",North West,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000809,"MANCHESTER, WITHINGTON",North West,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000810,MANSFIELD,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000811,MEON VALLEY,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
E14000812,MERIDEN,West Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W07000071,MERTHYR TYDFIL AND RHYMNEY,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000813,MID BEDFORDSHIRE,East,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000814,MID DERBYSHIRE,East Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000819,MIDDLESBROUGH,North East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000820,MIDDLESBROUGH SOUTH AND EAST CLEVELAND,North East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000815,MID DORSET AND NORTH POOLE,South West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
S14000045,MIDLOTHIAN,Scotland,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000816,MID NORFOLK,East,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000817,MID SUSSEX,South East,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
N06000010,MID ULSTER,Northern Ireland,0,0,0,0,0,0,0,0,0,0.3633582663956265,0.3113785645626402,0.234777440232466,0.14387150482346603,0,0.2690923887437358,0.24509188704616763
E14000818,MID WORCESTERSHIRE,West Midlands,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
E14000821,MILTON KEYNES NORTH,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
E14000822,MILTON KEYNES SOUTH,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
E14000823,MITCHAM AND MORDEN,London,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000824,MOLE VALLEY,South East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W07000054,MONMOUTH,Wales,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W07000063,MONTGOMERYSHIRE,Wales,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S14000046,MORAY,Scotland,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000825,MORECAMBE AND LUNESDALE,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000826,MORLEY AND OUTWOOD,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
S14000047,MOTHERWELL AND WISHAW,Scotland,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
S14000027,NA H-EILEANAN AN IAR,Scotland,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
W07000069,NEATH,Wales,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000829,NEWARK,East Midlands,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000830,NEWBURY,South East,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000834,NEWCASTLE-UNDER-LYME,West Midlands,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000831,NEWCASTLE UPON TYNE CENTRAL,North East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14000832,NEWCASTLE UPON TYNE EAST,North East,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
E14000833,NEWCASTLE UPON TYNE NORTH,North East,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
