,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/PC Vote,DUP Vote,OUP Vote,Sinn Fein Vote,SDLP Vote,Alliance Vote,Worker's Party Vote,Other Vote,Total votes
60,61,HERTSMERE,Eastern,0.5319508705427652,0.1916680602783507,0.25564412732036346,,,,,,,,0.02073694185852054,53817
61,62,HERTFORDSHIRE NORTH,Eastern,0.49028695724922616,0.1857943612482222,0.32391868150255165,,,,,,,,,59765
62,63,HERTFORDSHIRE SOUTH WEST,Eastern,0.5360950944735208,0.1387030958928413,0.31975516721369646,,,,,,,,0.005446642419941453,56365
63,64,ST ALBANS,Eastern,0.5205950459616869,0.10899235141393586,0.37041260262437725,,,,,,,,,57004
64,65,STEVENAGE                ,Eastern,0.3942307692307692,0.2403466848733121,0.3609467455621302,,,,,,,,0.0044758003337885,52728
65,66,WATFORD,Eastern,0.4795480679723292,0.26004344096227205,0.2604084910653987,,,,,,,,,54787
66,67,WELWYN HATFIELD,Eastern,0.4769983347210658,0.25843047460449625,0.26457119067443796,,,,,,,,,57648
67,68,HERTFORDSHIRE WEST,Eastern,0.46709045812184824,0.22311470293533073,0.309794838942821,,,,,,,,,60879
68,69,ASHFORD,South East,0.5680490654205608,0.12865070093457945,0.2778496328437917,,,,,,,,0.02545060080106809,47936
69,70,CANTERBURY,South East,0.5646566815794593,0.15378331063995332,0.2584516631005641,,,,,,,,0.023108344680023343,51410
70,71,DARTFORD,South East,0.5156247142935508,0.2675126625098283,0.20486752363363747,,,,,,,,0.011995099562983415,54689
71,72,DOVER,South East,0.48306226633518684,0.30808646309756516,0.2011842180175735,,,,,,,,0.00766705254967453,52693
72,73,FAVERSHAM,South East,0.5308281908555779,0.19793352421262292,0.2712382849317992,,,,,,,,,56231
73,74,FOLKESTONE & HYTHE,South East,0.5694798412366827,0.09818257781491539,0.3256945895132651,,,,,,,,0.0066429914351368285,47870
74,75,GILLINGHAM,South East,0.5172440836813521,0.1781071701664608,0.3046487461521871,,,,,,,,,51003
75,76,GRAVESHAM,South East,0.473678450257196,0.3193061179818321,0.19747546605377403,,,,,,,,0.00953996570719784,54822
76,77,MAIDSTONE,South East,0.5091147338806028,0.1210159170617027,0.36986934905769453,,,,,,,,,51894
77,78,MEDWAY,South East,0.4891124826147427,0.3010039986091794,0.2098835187760779,,,,,,,,,46016
78,79,KENT MID,South East,0.5346355427392705,0.18792228840851208,0.27062240838577956,,,,,,,,0.006819760466437938,47509
79,80,THANET NORTH,South East,0.5843708435994156,0.14133397291934674,0.2672306652421342,,,,,,,,0.007064518239103416,45863
80,81,SEVENOAKS,South East,0.5841461791493164,0.1224307417336908,0.28551328123514536,,,,,,,,0.007909797881847393,52593
81,82,THANET SOUTH,South East,0.5647666006174831,0.1942076402009124,0.24102575918160454,,,,,,,,,43402
82,83,TONBRIDGE & MALLING,South East,0.5610957387935805,0.12720900202914592,0.3116952591772736,,,,,,,,,54210
83,84,TUNBRIDGE WELLS,South East,0.5826143790849673,0.11282913165266106,0.30014939309056954,,,,,,,,0.0044070961718020545,53550
84,85,BANBURY,South East,0.5335598461882769,0.1900876889585156,0.2685601513702671,,,,,,,,0.007792313482940327,49151
85,86,HENLEY,South East,0.596768853870092,0.09450661016575074,0.29261294665518994,,,,,,,,0.016111589308967313,45309
86,87,OXFORD EAST,South East,0.3998384319394545,0.37290333553009203,0.22725823253045346,,,,,,,,,47039
87,88,OXFORD WEST & ABINGDON,South East,0.4768666145237952,0.1692637827647755,0.33345366303672064,,,,,,,,0.020415939674708703,49863
88,89,WANTAGE,South East,0.5287548060296601,0.14474032182598612,0.32278210631242754,,,,,,,,0.003722765831926277,49157
89,90,WITNEY,South East,0.5537116724234413,0.13787314512861085,0.3084151824479478,,,,,,,,,51823
90,91,CHERTSY & WALTON,South East,0.5833251439690246,0.13565518190216003,0.2747695512883508,,,,,,,,0.006250122840464631,50879
91,92,SURREY EAST,South East,0.6290103097539036,0.09800032290056969,0.2729893673455267,,,,,,,,,43357
92,93,EPSOM & EWELL,South East,0.6042739747572052,0.12949711005386702,0.2662289151889278,,,,,,,,,50866
93,94,ESHER,South East,0.6328505624944636,0.07197271680396847,0.28047214102223406,,,,,,,,0.014704579679333864,45156
94,95,GUILDFORD,South East,0.5508938075835994,0.10742209007818522,0.3338839334875014,,,,,,,,0.007800168850713945,54486
95,96,MOLE VALLEY,South East,0.6082850177214153,0.08496035729651104,0.30675462498207373,,,,,,,,,48811
96,97,SURREY NORTH WEST,South East,0.6414370865741077,0.09907683361197936,0.2594860798139129,,,,,,,,,55028
97,98,REIGATE,South East,0.5903747534516766,0.12059171597633137,0.2687376725838264,,,,,,,,0.02029585798816568,50700
98,99,SURREY SOUTH WEST,South East,0.5971896505324671,0.08148475644919458,0.3213255930183384,,,,,,,,,52022
99,100,SPELTHORNE,South East,0.5237779554273012,0.15454208668863453,0.26043636789049857,,,,,,,,0.06124358999356562,51287
100,101,WOKING,South East,0.582777214243767,0.11684729414695781,0.29382663321054225,,,,,,,,0.0065488583987329384,56193
101,102,ARUNDEL,South East,0.5958457883038246,0.08243274315934698,0.2949145397409366,,,,,,,,0.026806928795891777,52188
102,103,CHICHESTER,South East,0.6372485632183909,0.0717492816091954,0.27595186781609193,,,,,,,,0.015050287356321839,55680
103,104,CRAWLEY,South East,0.48068947641264903,0.26196030511738133,0.25735021846996964,,,,,,,,,54012
104,105,HORSHAM,South East,0.6323227604157976,0.08340980761850733,0.2688335307760332,,,,,,,,0.01543390118966179,59933
105,106,SUSSEX MID,South East,0.6136387334468736,0.06030377810990233,0.32265128080358696,,,,,,,,0.0034062076396371346,57542
106,107,SHOREHAM,South East,0.6164908730004282,0.07383333982018449,0.3096757871793874,,,,,,,,,51386
107,108,WORTHING,South East,0.6085061394072041,0.05857476722187187,0.3255926104536855,,,,,,,,0.007326482917238565,53914
108,109,CAMBRIDGE,Eastern,0.41513288377627927,0.282427608092027,0.29676715589051966,,,,,,,,0.005672352241174137,50420
109,110,HUNTINGDON,Eastern,0.6236958540449009,0.11501975564902314,0.25320005098232007,,,,,,,,0.00808433932375594,54921
110,111,CAMBRIDGESHIRE NORTH EAST,Eastern,0.4078833814866234,0.08676972721473866,0.505346891298638,,,,,,,,,53302
111,112,PETERBOROUGH,Eastern,0.47091125731751543,0.29064566820356075,0.2269422714949317,,,,,,,,0.011500802983992125,57909
112,113,CAMBRIDGESHIRE SOUTH EAST,Eastern,0.5756244078456669,0.12621202652851413,0.2981635656258189,,,,,,,,,49607
113,114,CAMBRIDGESHIRE SOUTH WEST,Eastern,0.5618888005805315,0.11581257127060368,0.32229862814886484,,,,,,,,,57878
114,115,GREAT YARMOUTH,Eastern,0.5044657922562937,0.2524916196089901,0.2430425881347162,,,,,,,,,44449
115,116,NORFOLK MID,Eastern,0.5593403205918619,0.17243372379778052,0.26042308877928483,,,,,,,,0.00780286683107275,51904
116,117,NORFOLK NORTH,Eastern,0.5402232565803023,0.19188944268237426,0.2678873007373234,,,,,,,,,48554
117,118,NORFOLK NORTH WEST,Eastern,0.4349072763834066,0.18878007000819244,0.376312653608401,,,,,,,,,53708
118,119,NORWICH NORTH,Eastern,0.4465611342297317,0.3236235126827126,0.22575855795570984,,,,,,,,0.004056795131845842,47821
119,120,NORWICH SOUTH,Eastern,0.38806275022469156,0.3530925729226244,0.24446441702753494,,,,,,,,0.014380259825149113,48956
120,121,NORFOLK SOUTH,Eastern,0.5416351049024962,0.13049835291630701,0.3278665421811968,,,,,,,,,56767
121,122,NORFOLK SOUTH WEST,Eastern,0.556761171391903,0.17640882044102205,0.26683000816707503,,,,,,,,,51426
122,123,BURY ST. EDMUNDS,Eastern,0.5897051569081319,0.12647516411793724,0.28381967897393084,,,,,,,,,52706
123,124,SUFFOLK CENTRAL,Eastern,0.5346692959548047,0.1923644051235588,0.27296629892163654,,,,,,,,,56289
124,125,IPSWICH,Eastern,0.41595744680851066,0.43717494089834513,0.1422379826635146,,,,,,,,0.004629629629629629,50760
125,126,SUFFOLK SOUTH,Eastern,0.5064707398814128,0.18073386611669676,0.31279539400189055,,,,,,,,,58185
126,127,SUFFOLK COASTAL,Eastern,0.5824229091315858,0.12640292330064506,0.2911741675677691,,,,,,,,,53638
127,128,WAVENEY,Eastern,0.5175875115034596,0.2739186748014588,0.20849381369508163,,,,,,,,,58678
128,129,BARKING,London,0.3035943892460549,0.4212448860315605,0.25628287551139683,,,,,,,,0.018877849210987726,34220
129,130,BATTERSEA,London,0.36366948245634007,0.4382613447482866,0.17475352353195656,,,,,,,,0.023315649263416744,43919
130,131,BECKENHAM,London,0.5739223456760107,0.15526002285380855,0.26588218132308966,,,,,,,,0.004935450147091002,41131
131,132,BETHNAL GREEN & STEPNEY,London,0.14018418833906218,0.5104092353589726,0.3042350346974512,,,,,,,,0.045171541604513914,30838
132,133,BEXLEYHEATH,London,0.5305729308312936,0.17133532771280935,0.298091741455897,,,,,,,,,44124
133,134,BOW & POPLAR,London,0.16026622504140237,0.49614098678248914,0.3130019060713058,,,,,,,,0.030590882104802673,32003
134,135,BRENT EAST,London,0.3461076006037504,0.4697741052470004,0.16879428995369541,,,,,,,,0.015324004195553737,39089
135,136,BRENT NORTH,London,0.5631191204805621,0.2310098605916355,0.20587101892780232,,,,,,,,,44115
136,137,BRENT SOUTH,London,0.26909200240529163,0.5326468230106234,0.18934155141310885,,,,,,,,0.008919623170976148,39912
137,138,BRENTFORD & ISLEWORTH,London,0.4742972120649293,0.29268481436337956,0.2212935554394722,,,,,,,,0.011724418132218934,51687
138,139,CARSHALTON & WALLINGTON,London,0.5132993774759479,0.17493330099442153,0.29592125474977765,,,,,,,,0.01584606677985286,49476
139,140,CHELSEA,London,0.6323830941199815,0.12818308089159336,0.2348369601164098,,,,,,,,0.004596864872015345,30238
140,141,CHINGFORD,London,0.551070799921768,0.17697535693330727,0.24757969880696265,,,,,,,,0.024374144337962058,40904
141,142,CHIPPING BARNET,London,0.561129817591628,0.15985562365252778,0.2609190668830697,,,,,,,,0.0180954918727744,41281
142,143,CHISLEHURST,London,0.5572134287730618,0.1844944046778909,0.25322613166649866,,,,,,,,0.005066034882548644,39676
143,144,CROYDON CENTRAL,London,0.5381302385557705,0.2332688588007737,0.22860090264345584,,,,,,,,,38775
144,145,CROYDON NORTH EAST,London,0.5250117757889778,0.223810645313236,0.25117757889778614,,,,,,,,,42460
145,146,CROYDON NORTH WEST,London,0.42277948223839346,0.2424250107761353,0.31902431603235376,,,,,,,,0.01577119095311747,39439
146,147,CROYDON SOUTH,London,0.6514013795512092,0.07788352396751942,0.2707150964812713,,,,,,,,,45812
147,148,DAGENHAM,London,0.3175892498997192,0.39272462896109106,0.2699809466506217,,,,,,,,0.01970517448856799,39888
148,149,DULWICH,London,0.40547858776518836,0.3566076921054707,0.22019506296169722,,,,,,,,0.017718657167643734,38039
149,150,EALING NORTH,London,0.4509085237463932,0.3282578179833112,0.21486781564376511,,,,,,,,0.005965842626530453,51292
150,151,EALING ACTON,London,0.49226476169215316,0.2669717602410983,0.23647728541131824,,,,,,,,0.004286192655430294,44795
151,152,EALING SOUTHALL,London,0.3050062774639046,0.5230696798493408,0.15809400502197113,,,,,,,,0.013830037664783428,50976
152,153,EDMONTON,London,0.4249294323222367,0.398203324521708,0.16853353644876562,,,,,,,,0.008333706707289753,44638
153,154,ELTHAM,London,0.47898170402707607,0.2927846176485015,0.22146465885122874,,,,,,,,0.0067690194731937015,40774
154,155,ENFIELD NORTH,London,0.5170200666179219,0.27906409943943455,0.19197335283126168,,,,,,,,0.011942481111381915,49236
155,156,ENFIELD SOUTHGATE,London,0.5809193332308435,0.1785957437462939,0.2335009773131575,,,,,,,,0.006983945709705049,45533
