,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/PC Vote,DUP Vote,OUP Vote,Sinn Fein Vote,SDLP Vote,Alliance Vote,Worker's Party Vote,Other Vote,Total votes
37,38,SAFFRON WALDEN,Eastern,0.5769290643972809,0.11544116375209727,0.28976181827616626,,,,,,,,0.017867953574455572,57813
38,39,COLCHESTER SOUTH & MALDON,Eastern,0.5492177416816193,0.1452608052381402,0.3055214530802405,,,,,,,,,63534
39,40,SOUTHEND EAST,Eastern,0.5799780246612135,0.17814674642900744,0.24187522890977903,,,,,,,,,40955
40,41,SOUTHEND WEST,Eastern,0.5436947869138918,0.07570138821473643,0.38060382487137173,,,,,,,,,51505
41,42,THURROCK,Eastern,0.42469069392146314,0.410415028758224,0.1648942773203128,,,,,,,,,48334
42,43,ALDERSHOT,South East,0.5896257167215526,0.11803547249293726,0.2923388107855101,,,,,,,,,59821
43,44,BASINGSTOKE,South East,0.5604549314771952,0.17704361147652906,0.2625014570462758,,,,,,,,,60053
44,45,HAMPSHIRE EAST,South East,0.6446897954909265,0.06646918899510794,0.28884101551396557,,,,,,,,,66843
45,46,EASTLEIGH,South East,0.512649109664035,0.16710367083501412,0.32024721950095086,,,,,,,,,69412
46,47,FAREHAM,South East,0.6107974359825966,0.0905211066458534,0.29868145737155005,,,,,,,,,60218
47,48,GOSPORT,South East,0.5851034591071499,0.09919902626722682,0.3156975146256233,,,,,,,,,50938
48,49,HAVANT,South East,0.5711802202047518,0.14100830596870775,0.28126152387307496,,,,,,,,0.006549949953465503,56947
49,50,ISLE OF WIGHT,South East,0.5115618712914152,0.05890442356176943,0.4295337051468154,,,,,,,,,78534
50,51,NEW FOREST,South East,0.6467478260869565,0.08445217391304348,0.2688,,,,,,,,,57500
51,52,HAMPSHIRE NORTH WEST,South East,0.5776113650129399,0.09140465833379219,0.330983976653268,,,,,,,,,54483
52,53,PORTSMOUTH NORTH,South East,0.553023634340381,0.1995714926339916,0.2474048730256274,,,,,,,,,60209
53,54,PORTSMOUTH SOUTH,South East,0.4328888071369447,0.12962383886691806,0.42911799871240686,,,,,,,,0.008369355283730342,54365
54,55,ROMSEY & WATERSIDE,South East,0.5644235534877772,0.11532127839864421,0.32025516811357857,,,,,,,,,62547
55,56,SOUTHAMPTON ITCHEN,South East,0.4429509505151647,0.32112538093165,0.2359236685531853,,,,,,,,,55128
56,57,SOUTHAMPTON TEST,South East,0.4557406094968108,0.3325301204819277,0.21172927002126152,,,,,,,,,56440
57,58,WINCHESTER,South East,0.5234618886576483,0.06549167533818939,0.40186004162330907,,,,,,,,0.009186394380853278,61504
58,59,BROXBOURNE,Eastern,0.6318731999322328,0.16911695499124674,0.19900984507652053,,,,,,,,,53123
59,60,HERTFORD & STORTFORD,Eastern,0.5752376733567315,0.12767914948717074,0.28321463863427265,,,,,,,,0.013868538521825059,58694
60,61,HERTSMERE,Eastern,0.5657592475354979,0.19598444424346567,0.23825630822103644,,,,,,,,,55285
61,62,HERTFORDSHIRE NORTH,Eastern,0.4973370927318296,0.18455513784461153,0.3181077694235589,,,,,,,,,63840
62,63,HERTFORDSHIRE SOUTH WEST,Eastern,0.5580117078483425,0.1525764073242121,0.2894118848274454,,,,,,,,,58764
63,64,ST ALBANS,Eastern,0.5253431802752065,0.11461972810518123,0.34516732625722374,,,,,,,,0.014869765362388435,60391
64,65,STEVENAGE               ,Eastern,0.42059280698933377,0.2542209358417752,0.32518625716889105,,,,,,,,,55971
65,66,WATFORD,Eastern,0.48720544597661025,0.2823529411764706,0.2304416128469192,,,,,,,,,57290
66,67,WELWYN HATFIELD,Eastern,0.4563460730785384,0.2637379252414952,0.27317933641327174,,,,,,,,0.0067366652666946665,59525
67,68,HERTFORDSHIRE WEST,Eastern,0.49692550811259056,0.23965390452646568,0.26342058736094376,,,,,,,,,63913
68,69,ASHFORD,South East,0.5653986156428585,0.14664001056185286,0.27328794251334376,,,,,,,,0.01467343128194489,53021
69,70,CANTERBURY,South East,0.5381579649085382,0.16877322098376976,0.27344319414075696,,,,,,,,0.0196256199669351,56253
70,71,DARTFORD,South East,0.5348521029788569,0.27463352564884697,0.18195604050827072,,,,,,,,0.008558330864025378,57371
71,72,DOVER,South East,0.46005409624775356,0.341314647739031,0.19863125601321546,,,,,,,,,55087
72,73,FAVERSHAM,South East,0.5112032375876024,0.20754779060967987,0.28124897180271774,,,,,,,,,60786
73,74,FOLKESTONE & HYTHE,South East,0.553605425987625,0.0737743931461209,0.37262018086625415,,,,,,,,,50424
74,75,GILLINGHAM,South East,0.5306729756205756,0.17060052122802802,0.2987265031513964,,,,,,,,,54103
75,76,GRAVESHAM,South East,0.5005891118272863,0.34825172401843574,0.151159164154278,,,,,,,,,57714
76,77,MAIDSTONE,South East,0.5244377162629758,0.12498197808535179,0.33765859284890426,,,,,,,,0.012921712802768166,55488
77,78,MEDWAY,South East,0.5104159989744247,0.29827147832403905,0.18054398222336174,,,,,,,,0.010768540478174476,46803
78,79,KENT MID,South East,0.55133422921866,0.18084085237089653,0.2678249184104435,,,,,,,,,52090
79,80,THANET NORTH,South East,0.5803101606401779,0.1666964516193086,0.2332161791862751,,,,,,,,0.0197772085542384,50361
80,81,SEVENOAKS,South East,0.5891030684500393,0.13194692797367857,0.2789500035762821,,,,,,,,,55924
81,82,THANET SOUTH,South East,0.5433419801124081,0.20910073497622136,0.24755728491137052,,,,,,,,,46260
82,83,TONBRIDGE & MALLING,South East,0.5691274718282738,0.13065318219111566,0.29404082179394875,,,,,,,,0.006178524186661755,59723
83,84,TUNBRIDGE WELLS,South East,0.5844320889594916,0.11570029123643102,0.29986761980407733,,,,,,,,,56655
84,85,BANBURY,South East,0.561834716681477,0.20398555519842695,0.23417972812009605,,,,,,,,,52891
85,86,HENLEY,South East,0.6112096560442025,0.12585887006340857,0.2629314738923889,,,,,,,,,49047
86,87,OXFORD EAST,South East,0.40383557176921353,0.43008539344162067,0.15586850632808202,,,,,,,,0.010210528461083824,49067
87,88,OXFORD WEST & ABINGDON,South East,0.46383621722225293,0.14940940166215194,0.37394733447583245,,,,,,,,0.012807046639762655,54267
88,89,WANTAGE,South East,0.5395841779116233,0.15549892859211212,0.30491689349626455,,,,,,,,,51801
89,90,WITNEY,South East,0.5750279281601788,0.16727678955057146,0.2576952822892498,,,,,,,,,58185
90,91,CHERTSY & WALTON,South East,0.595303406605627,0.1331689958112466,0.2715275975831264,,,,,,,,,53954
91,92,SURREY EAST,South East,0.6338766893730005,0.10400661603081678,0.23939585192278395,,,,,,,,0.02272084267339877,45949
92,93,EPSOM & EWELL,South East,0.6220908408408409,0.14547672672672673,0.23243243243243245,,,,,,,,,53280
93,94,ESHER,South East,0.6555641567462394,0.0878088582965458,0.25662698495721487,,,,,,,,,47797
94,95,GUILDFORD,South East,0.5545149018202911,0.10604432161318389,0.33944077656652505,,,,,,,,,58617
95,96,MOLE VALLEY,South East,0.6076743115747488,0.09292782081767277,0.2993978676075784,,,,,,,,,52148
96,97,SURREY NORTH WEST,South East,0.6396275271387312,0.11205723201540352,0.2483152408458653,,,,,,,,,60246
97,98,REIGATE,South East,0.5928531717884324,0.14301324693748443,0.24446446715104575,,,,,,,,0.0196691141230374,52163
98,99,SURREY SOUTH WEST,South East,0.5945341441252534,0.05633605927168519,0.34390508142867127,,,,,,,,0.005224715174390159,57228
99,100,SPELTHORNE,South East,0.6001072941524687,0.17069019738424257,0.22920250846328874,,,,,,,,,54057
100,101,WOKING,South East,0.5807367724654285,0.10548141932777177,0.31378180820679974,,,,,,,,,61973
101,102,ARUNDEL,South East,0.6134014176293096,0.1102858469174597,0.2763127354532307,,,,,,,,,56009
102,103,CHICHESTER,South East,0.6179581551112437,0.07876587420007294,0.2834477270466527,,,,,,,,0.01982824364203057,60318
103,104,CRAWLEY,South East,0.49546178074304875,0.28992108917262166,0.2146171300843296,,,,,,,,,59054
104,105,HORSHAM,South East,0.6367973615536094,0.08701429692127888,0.25404652503161973,,,,,,,,0.02214181649349194,62461
105,106,SUSSEX MID,South East,0.6109179696974597,0.0739453131316398,0.3151367171709005,,,,,,,,,61843
106,107,SHOREHAM,South East,0.6086469088476213,0.0913693651338987,0.29998372601848,,,,,,,,,55303
107,108,WORTHING,South East,0.6170224157624215,0.09614149057681325,0.2868360936607653,,,,,,,,,56032
108,109,CAMBRIDGE,Eastern,0.39967470057666715,0.2831398787520331,0.30615111636847553,,,,,,,,0.011034304302824191,54104
109,110,HUNTINGDON,Eastern,0.6355354146739216,0.13929092249070923,0.2114688034121023,,,,,,,,0.0137048594232669,63773
110,111,CAMBRIDGESHIRE NORTH EAST,Eastern,0.46984972748959586,0.0851660310992704,0.44498424141113374,,,,,,,,,57429
111,112,PETERBOROUGH,Eastern,0.494302224230881,0.3363786034800013,0.16115182231978564,,,,,,,,0.008167349969332086,61954
112,113,CAMBRIDGESHIRE SOUTH EAST,Eastern,0.5875808122298818,0.13740757938350537,0.27501160838661287,,,,,,,,,55994
113,114,CAMBRIDGESHIRE SOUTH WEST,Eastern,0.5773881785359547,0.1329717628139436,0.2896400586501017,,,,,,,,,63427
114,115,GREAT YARMOUTH,Eastern,0.5173146030708918,0.31143825547206794,0.17124714145704018,,,,,,,,,48976
115,116,NORFOLK MID,Eastern,0.5669435790931118,0.17777777777777778,0.2552786431291104,,,,,,,,,57780
116,117,NORFOLK NORTH,Eastern,0.5331582160232339,0.19913427921345198,0.2499491296546366,,,,,,,,0.017758375108677556,54059
117,118,NORFOLK NORTH WEST,Eastern,0.5055120818643047,0.1751483360564107,0.31933958207928453,,,,,,,,,58145
118,119,NORWICH NORTH,Eastern,0.4582813443348762,0.30179110485007044,0.23992755081505332,,,,,,,,,49690
119,120,NORWICH SOUTH,Eastern,0.37250443228243274,0.3789794187928775,0.24851614892468973,,,,,,,,,51892
120,121,NORFOLK SOUTH,Eastern,0.5344428159425086,0.12681827494365908,0.3387389091138323,,,,,,,,,63453
121,122,NORFOLK SOUTH WEST,Eastern,0.5761081387520817,0.20982886298409098,0.21406299826382738,,,,,,,,,56446
122,123,BURY ST. EDMUNDS,Eastern,0.5929839391377852,0.1733058608058608,0.21509580163426317,,,,,,,,0.01861439842209073,56784
123,124,SUFFOLK CENTRAL,Eastern,0.5370459326497822,0.195739676334664,0.26721439101555383,,,,,,,,,60371
124,125,IPSWICH,Eastern,0.4439031816105952,0.42727203531739993,0.12551377683056783,,,,,,,,0.0033110062414370527,52552
125,126,SUFFOLK SOUTH,Eastern,0.5343441810717713,0.1867971121632037,0.2788587067650251,,,,,,,,,63577
126,127,SUFFOLK COASTAL,Eastern,0.5567821471570772,0.12775771141747638,0.2976717369554527,,,,,,,,0.017788404469993725,58971
127,128,WAVENEY,Eastern,0.4839398093339149,0.30039254782229424,0.2156676428437909,,,,,,,,,64196
128,129,BARKING,London,0.34446020671086536,0.4431545120291827,0.21238528125995193,,,,,,,,,34541
129,130,BATTERSEA,London,0.4424189937053779,0.42431667441172743,0.1190063791136834,,,,,,,,0.014257952769211272,47342
130,131,BECKENHAM,London,0.5630341397241692,0.17834049287813702,0.2586253673976939,,,,,,,,,44230
131,132,BETHNAL GREEN & STEPNEY,London,0.19237478195863444,0.4824943932220284,0.31790431098928484,,,,,,,,0.00722651383005233,32104
132,133,BEXLEYHEATH,London,0.537492164364611,0.17763655621122712,0.28487127942416185,,,,,,,,,46263
133,134,BOW & POPLAR,London,0.20061864781263808,0.46386802179997055,0.32744144940344677,,,,,,,,0.008071880983944617,33945
134,135,BRENT EAST,London,0.38419902419190893,0.42620451311242125,0.14510063020939215,,,,,,,,0.0444958324862777,39352
135,136,BRENT NORTH,London,0.5988078760548288,0.2478680180381301,0.15332410590704112,,,,,,,,,44794
136,137,BRENT SOUTH,London,0.3243541891759159,0.5191042137314605,0.15654159709262352,,,,,,,,,40724
137,138,BRENTFORD & ISLEWORTH,London,0.4770652213451675,0.33241788221599794,0.17507547924775382,,,,,,,,0.015441417191080718,54982
138,139,CARSHALTON & WALLINGTON,London,0.5397939894294201,0.18209174028779754,0.2618533235600478,,,,,,,,0.01626094672273446,51842
139,140,CHELSEA,London,0.6457633053221289,0.1542717086834734,0.17941176470588235,,,,,,,,0.020553221288515406,28560
140,141,CHINGFORD,London,0.6225171645732394,0.15270155457071344,0.21022296723231304,,,,,,,,0.014558313623734184,43549
141,142,CHIPPING BARNET,London,0.5792660033790126,0.19042143795757463,0.2303125586634128,,,,,,,,,42616
142,143,CHISLEHURST,London,0.576207735228194,0.1934999284658305,0.23029233630597548,,,,,,,,,41938
143,144,CROYDON CENTRAL,London,0.566293112271006,0.24347559103469452,0.19023129669429945,,,,,,,,,39084
144,145,CROYDON NORTH EAST,London,0.5499147436626123,0.2652949869273616,0.18479026941002616,,,,,,,,,43985
145,146,CROYDON NORTH WEST,London,0.4700919279687697,0.3696511774335726,0.1602568945976577,,,,,,,,,39705
146,147,CROYDON SOUTH,London,0.6405168820341809,0.09751979991663193,0.24320550229262192,,,,,,,,0.018757815756565235,47980
147,148,DAGENHAM,London,0.3849302863197438,0.4443855804657211,0.17068413321453513,,,,,,,,,41527
148,149,DULWICH,London,0.4242354387582603,0.41962501921008144,0.14507453511602889,,,,,,,,0.011065006915629323,39042
149,150,EALING NORTH,London,0.5597604745876184,0.27796477786249607,0.1515444553958306,,,,,,,,0.010730292154055009,53773
150,151,EALING ACTON,London,0.5342566208514918,0.27774052966811935,0.18800284948038887,,,,,,,,,47728
151,152,EALING SOUTHALL,London,0.3545586939025792,0.5074157820105009,0.13311999386808723,,,,,,,,0.004905530218832637,52186
152,153,EDMONTON,London,0.5122129283911474,0.36023445485075406,0.1275526167580985,,,,,,,,,47941
153,154,ELTHAM,London,0.47496753715192613,0.3196267974799211,0.20540566536815275,,,,,,,,,41586
154,155,ENFIELD NORTH,London,0.5554096334350497,0.2847348294642512,0.14741782224110625,,,,,,,,0.012437714859592877,51778
155,156,ENFIELD SOUTHGATE,London,0.5882535415158722,0.1884810257470789,0.2088718850170613,,,,,,,,0.014393547719987592,48355
156,157,ERITH & CRAYFORD,London,0.45184737877974596,0.2954240472356414,0.2527285739846126,,,,,,,,,44712
157,158,FELTHAM & HESTON,London,0.4648845116660804,0.373934308158719,0.16118118017520058,,,,,,,,,59703
158,159,FINCHLEY,London,0.5392257194918004,0.3167511169907396,0.13928063300302024,,,,,,,,0.004742530514439757,40063
159,160,FULHAM,London,0.5177568313815101,0.36727601637627344,0.10389888603256213,,,,,,,,0.011068266209654384,42012
160,161,GREENWICH,London,0.2330162133190406,0.34859975881013,0.40597614900174195,,,,,,,,0.012407878869087499,37315
161,162,HACKNEY NORTH & STOKE NEWINGTON,London,0.28940927943942085,0.48720921245845894,0.1918231702604529,,,,,,,,0.03155833784166731,38817
162,163,HACKNEY SOUTH & SHOREDITCH,London,0.2870122928915019,0.478455625970324,0.22427527932605432,,,,,,,,0.010256801812119824,39291
163,164,HAMMERSMITH,London,0.38139164104316137,0.45014804691948523,0.14921421250427058,,,,,,,,0.019246099533082792,35124
164,165,HAMPSTEAD & HIGHGATE,London,0.4249547121459815,0.37588918835328944,0.19316926611584853,,,,,,,,0.005986833384880484,45266
165,166,HARROW EAST,London,0.5421436004162331,0.23545701721996576,0.22239938236380113,,,,,,,,,59582
166,167,HARROW WEST,London,0.5524096276277366,0.17530335733589683,0.2722870150363666,,,,,,,,,55133
167,168,HAYES & HARLINGTON,London,0.4922094684921403,0.3547227216152676,0.15306780989259208,,,,,,,,,43386
168,169,HENDON NORTH,London,0.5561994646355934,0.25451886193669454,0.18928167342771202,,,,,,,,,36237
169,170,HENDON SOUTH,London,0.5554725868060542,0.20853556966024298,0.23599184353370287,,,,,,,,,34819
170,171,HOLBORN & ST PANCRAS,London,0.3110440129592489,0.5061600511317303,0.17618407422916713,,,,,,,,0.006611861679853658,45373
171,172,HORNCHURCH,London,0.511544272551231,0.28397846487774775,0.20447726257102122,,,,,,,,,46993
172,173,HORNSEY & WOOD GREEN,London,0.42975108719562755,0.39964803627933737,0.1510736585613483,,,,,,,,0.01952721796368682,59097
173,174,ILFORD NORTH,London,0.5493654157267528,0.273885205186046,0.17674937908720123,,,,,,,,,43887
174,175,ILFORD SOUTH,London,0.4838794046316991,0.37517238099766986,0.14094821437063104,,,,,,,,,42058
175,176,ISLINGTON NORTH,London,0.253138715933449,0.49956619373277533,0.21843421455547615,,,,,,,,0.028860875778299478,39188
176,177,ISLINGTON SOUTH & FINSBURY,London,0.20578388082876414,0.4005774176330729,0.38104711533795915,,,,,,,,0.012591586200203795,41218
177,178,KENSINGTON,London,0.47507293770638964,0.3324997595460229,0.172453592382418,,,,,,,,0.01997371036516944,31191
178,179,KINGSTON UPON THAMES,London,0.5619470054109287,0.13181300945170804,0.30217598290796777,,,,,,,,0.004064002229395508,43061
179,180,LEWISHAM EAST,London,0.4511464245175936,0.3418615209988649,0.20699205448354144,,,,,,,,,44050
180,181,LEWISHAM WEST,London,0.4617837897283625,0.37881887165951833,0.15939733861211922,,,,,,,,,45465
181,182,LEWISHAM DEPTFORD,London,0.3165686741882515,0.49589490968801314,0.17249324646432543,,,,,,,,0.015043169659409926,37758
182,183,LEYTON,London,0.2914039329063131,0.41213269197218555,0.2964633751215014,,,,,,,,,40123
183,184,MITCHAM & MORDEN,London,0.4817071893782329,0.3522229900944483,0.1660698205273188,,,,,,,,,47751
184,185,NEWHAM NORTH EAST,London,0.3074712643678161,0.5187807881773399,0.173747947454844,,,,,,,,,38976
185,186,NEWHAM NORTH WEST,London,0.25396993810786916,0.554447391688771,0.1740053050397878,,,,,,,,0.01757736516357206,28275
186,187,NEWHAM SOUTH,London,0.34226380801723266,0.4353606408400929,0.22237555114267443,,,,,,,,,29711
187,188,NORWOOD,London,0.3598268946590669,0.4844574625290268,0.14721870382098373,,,,,,,,0.008496938990922525,37896
188,189,OLD BEXLEY & SIDCUP,London,0.6213636827600286,0.17255282229253854,0.2060834949474329,,,,,,,,,39188
189,190,ORPINGTON,London,0.5823755607776117,0.10724204229865414,0.31038239692373426,,,,,,,,,46810
190,191,PECKHAM,London,0.25726166267034933,0.5452696755395028,0.17840774577351504,,,,,,,,0.019060916016632772,32947
191,192,PUTNEY,London,0.5048509253270462,0.36074193077260114,0.12380813286319348,,,,,,,,0.010599011037159132,47929
192,193,RAVENSBOURNE,London,0.6295892483645588,0.11319033420853544,0.25312625161319036,,,,,,,,0.0040941658137154556,44942
193,194,RICHMOND & BARNES,London,0.4772562542555294,0.07087790199652969,0.4384677897603725,,,,,,,,0.013398053987568362,45529
194,195,ROMFORD,London,0.5602354737801424,0.22842927165693735,0.20185226237099435,,,,,,,,0.00948299219192591,40599
195,196,RUISLIP - NORTHWOOD,London,0.6262963132166842,0.1350678422952168,0.23863584448809905,,,,,,,,,43778
196,197,SOUTHWARK & BERMONDSEY,London,0.12562855952215585,0.39708292818447005,0.474288095568829,,,,,,,,0.0030004167245450755,35995
197,198,STREATHAM,London,0.4494392701007413,0.39224957232465313,0.1583111575746056,,,,,,,,,42088
198,199,SURBITON,London,0.5585679331777147,0.143741035520432,0.28461343757909835,,,,,,,,0.013077593722755012,35557
199,200,SUTTON & CHEAM,London,0.6075167675445772,0.10637166693930966,0.2861115655161132,,,,,,,,,48904
200,201,CITY OF LONDON & WESTMINSTER SOUTH,London,0.5780535207056361,0.2039467782927194,0.21799970100164448,,,,,,,,,33445
201,202,TOOTING,London,0.4125564235216522,0.4422573530927304,0.13238658614506255,,,,,,,,0.012799637240554856,48517
202,203,TOTTENHAM,London,0.3536830379343956,0.436056573372322,0.1786914921127489,,,,,,,,0.03156889658053351,50271
203,204,TWICKENHAM,London,0.5186541672992258,0.08378245028085624,0.38340671018673145,,,,,,,,0.01415667223318658,52696
204,205,UPMINSTER,London,0.5577598594922561,0.220920485390388,0.2213196551173559,,,,,,,,,50104
205,206,UXBRIDGE,London,0.5657780173307351,0.23473195406111363,0.1899747087358514,,,,,,,,0.009515319872299846,48238
206,207,VAUXHALL,London,0.28990442195242233,0.5017025573585703,0.18232628044055138,,,,,,,,0.026066740248455955,42583
207,208,WALTHAMSTOW,London,0.3902134423251589,0.34729791099000906,0.2512488646684832,,,,,,,,0.011239782016348773,35232
208,209,WANSTEAD & WOODFORD,London,0.6126871364546581,0.16587203203966816,0.2214408315056737,,,,,,,,,41948
209,210,WESTMINSTER NORTH,London,0.4732308130428592,0.39467938677678105,0.12141060325596849,,,,,,,,0.010679196924391286,42138
210,211,WIMBLEDON,London,0.509055452980105,0.216335082878659,0.27460946414123605,,,,,,,,,48203
211,212,WOOLWICH,London,0.21244520214320506,0.3701899659035558,0.41736483195323915,,,,,,,,,41060
212,213,BATH,South West,0.45385238940785916,0.10628811858256774,0.4266000154404385,,,,,,,,0.013259476569134563,51812
213,214,BRISTOL EAST,South West,0.4361833459440086,0.3540878499462387,0.20403408864640993,,,,,,,,0.005694715463342758,50222
214,215,BRISTOL NORTH WEST,South West,0.4660004495236778,0.3458047338301146,0.18819481664620757,,,,,,,,,57839
215,216,BRISTOL SOUTH,South West,0.38107401803784413,0.40866130902088693,0.19554752127011574,,,,,,,,0.014717151671153204,50893
216,217,BRISTOL WEST,South West,0.4551738120691562,0.20896155122202972,0.3131934972536587,,,,,,,,0.02267113945515538,54254
217,218,KINGSWOOD,South West,0.44888972332690436,0.3739097782860264,0.17720049838706925,,,,,,,,,58589
218,219,NORTHAVON,South West,0.5437559580552908,0.13921194788687638,0.31703209405783284,,,,,,,,,62940
219,220,WANSDYKE,South West,0.5156390510292507,0.23268095681888784,0.2516799921518615,,,,,,,,,61161
220,221,WESTON-SUPER-MARE,South West,0.4943460266334182,0.11401458084402653,0.3558453252982839,,,,,,,,0.03579406722427139,57747
221,222,WOODSPRING,South West,0.5656850234500588,0.14446230589483106,0.26983311512901675,,,,,,,,0.020019555526093368,60341
222,223,FALMOUTH & CAMBORNE,South West,0.4389048191656646,0.20850985107760614,0.345684950513366,,,,,,,,0.006900379243363241,54055
223,224,CORNWALL NORTH,South West,0.5169924343415107,0.0643860043974308,0.4186215612610585,,,,,,,,,57761
224,225,CORNWALL SOUTH EAST,South West,0.5157491588517431,0.08674565108454435,0.3975051900637125,,,,,,,,,55876
225,226,ST IVES,South West,0.48348313743566107,0.17813244219098104,0.3383844203733579,,,,,,,,,52068
226,227,TRURO,South West,0.4081050721506956,0.10165039315648493,0.4902445346928195,,,,,,,,,57865
227,228,EXETER,South West,0.44398634497089234,0.22499464023615945,0.3177268004683609,,,,,,,,0.013292214324587298,60637
228,229,HONITON,South West,0.5916998390785128,0.08449225035995596,0.3111543999322436,,,,,,,,0.01265351062928771,59035
229,230,DEVON NORTH,South West,0.5090859630032644,0.06287631483496554,0.42803772216177005,,,,,,,,,55140
230,231,PLYMOUTH DEVONPORT,South West,0.2927030176397316,0.2846064210230241,0.42269056133724436,,,,,,,,,49774
231,232,PLYMOUTH DRAKE,South West,0.41304292381851104,0.2410415975923895,0.33334183478283047,,,,,,,,0.012573643806268969,39209
232,233,PLYMOUTH SUTTON,South West,0.4575990211363502,0.16399913165321386,0.37840184721043596,,,,,,,,,50671
233,234,SOUTH HAMS,South West,0.553644527141817,0.08187039883504571,0.34094328937788204,,,,,,,,0.023541784645255238,61805
