id,Constituency,Region,1964 Vote Share,1966 Vote Share,1970 Vote Share,1974 (F) Vote Share,1974 (O) Vote Share,1979 Vote Share,1983 Vote Share,1987 Vote Share,1992 Vote Share,1997 Vote Share,2001 Vote Share,2005 Vote Share,2010 Vote Share,2015 Vote Share,2017 Vote Share,2019 Vote Share
W07000049,ABERAVON,Wales,0.027447990414987473,0.03619949946371112,0.023573705264508953,0.0,0.00903684578104167,0.007907909857618666,0.0,0.0,0.017644563128603158,0.03645413341489864,0.09748261013580656,0.04245283018867924,0.08892693326442276,0.05148621641341243,0.0,0.023134375593391987
W07000058,ABERCONWY,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0.004571848094507108,0.0,0.0,0.0
S14000001,ABERDEEN NORTH,Scotland,0.0,0.016863683272352003,0.011674808407654731,0.23,0.0,0.0,0.008959304738422479,0.0,0.0,0.012052583626187687,0.014955364495832922,0.018862259103564993,0.02395161932044243,0.008922068463219229,0.01420137660853715,0.0
S14000002,ABERDEEN SOUTH,Scotland,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.009645499523398847,0.01341827053402006,0.028134835780014897,0.015499372589115584,0.0028629688368931637,0.0,0.0
S14000003,AIRDRIE AND SHOTTS,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.01472844430806996,0,0.0,0.0
E14000530,ALDERSHOT,South East,0.0,0.0,0.0,0.0,0.019105129386077137,0.0,0.0,0.0,0.01613053613053613,0.027275581245037026,0.05025613849143261,0.0506013585093787,0.02278335977436982,0.0,0.0,0.0
E14000531,ALDRIDGE-BROWNHILLS,West Midlands,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.06858630801901103,0.01019827095304654,0.004987720586373649,0.014042500310674786,0.008540491078237
E14000532,ALTRINCHAM AND SALE WEST,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0056639515059670395,0.012380621952778335
W07000043,ALYN AND DEESIDE,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0.03426596197680535,0,0.0,0.0
E14000533,AMBER VALLEY,East Midlands,0,0,0,0,0,0,0.01661136015214143,0.0,0.0,0.04167959835691465,0.0,0.06868392732797367,0.07528613081509204,0.0,0.012027678941738883,0.0
S14000004,ANGUS,Scotland,0,0,0,0,0,0,0,0,0,0.020498653542575913,0.0209065204352669,0.014575960152051383,0.0,0.0,0.0,0.0
W07000057,ARFON,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.015240153519394865,0.0,0.0
S14000005,ARGYLL AND BUTE,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.00946756033357666,0,0.0,0.0
E14000534,ARUNDEL AND SOUTH DOWNS,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.009054194893173528
E14000535,ASHFIELD,East Midlands,0.0,0.0,0.0,0.0,0.0,0.006327096547987123,0.0,0.0,0.0,0.049226330454716125,0.062007623888182976,0.13243442486504484,0.08878330151879824,0.003227235335062963,0.09225291540815714,0.2755818701510821
E14000536,ASHFORD,South East,0.0,0.0,0.0,0.0,0.0,0.014389099938453703,0.02545060080106809,0.01467343128194489,0.0,0.07143632220494087,0.05386236101549951,0.06526071394021477,0.0,0.0,0.0,0.014352553322566143
E14000537,ASHTON-UNDER-LYNE,North West,0,0,0,0.0,0,0,0.009643407179244166,0.0,0.027579209518978,0,0,0.09167635999675386,0.07621253122398002,0,0.0,0.0
E14000538,AYLESBURY,South East,0.0,0.0,0.0,0.0,0.0,0.0,0.0031880161321298254,0.0,0.014796062769269473,0.04103971922021059,0.025424246745574183,0.04817333851535173,0.0,0.0,0.01054726706700917,0.0
S14000006,"AYR, CARRICK AND CUMNOCK",Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
E14000539,BANBURY,South East,0.009234760051880675,0.0,0.0,0.0,0.010698638710686903,0.008854221566353957,0.007792313482940327,0.0,0.0042689798845667835,0.055949081203161895,0.03835775987576434,0.07411624472949171,0.009317046282960829,0.012567232105916426,0.015057990318703095,0.0
S14000007,BANFF AND BUCHAN,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.026256954193313576,0,0.0,0.0
E14000540,BARKING,London,0.0,0.0,0.0,0.0,0.04927613622878842,0.04141166870665035,0.018877849210987726,0.0,0.0,0,0.06391785401576057,0.2379578093863808,0.16112740665593367,0.004251759949815292,0.0061872103022294934,0.0
E14000541,BARNSLEY CENTRAL,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0.03631629436754831,0.025523726536688086,0.09009260877162327,0.1352666144158266,0.028719912472647702,0.005398214240028654,0.02433406498116684
E14000542,BARNSLEY EAST,Yorkshire and The Humber,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.13801906945240452,0.040345821325648415,0.036835393368648224,0.0
E14000543,BARROW AND FURNESS,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.02458979240322727,0,0.0,0.0
E14000544,BASILDON AND BILLERICAY,East,0,0,0,0,0,0,0,0,0,0,0,0,0.0465250547282831,0,0.0,0.005076142131979695
E14000545,BASINGSTOKE,South East,0.0,0.0,0.0,0.0,0.011343532105317931,0.008592897215241287,0.006220389859317927,0.0,0.0,0,0.02504427544535889,0.061114228123766184,0.004876219054763691,0.007385635692214937,0.003806290207290922,0.013634785151609307
E14000546,BASSETLAW,East Midlands,0.0,0.0,0.0,0.0,0.007642453077585884,0.0,0.0,0.0,0.0,0.03829086894023041,0.017714359172130094,0.0,0.008209451963612158,0.0,0.019406698564593303,0.0
E14000547,BATH,South West,0.00693838366207017,0.0,0.018407327869570934,0.0,0.003062537005655485,0.02595047649749159,0.017275955713390433,0.013259476569134563,0.015236537254379791,0,0.04702350095040608,0.07633737673444455,0.008622520494414476,0.011915110140564377,0.0,0.006540335264106793
E14000548,BATLEY AND SPEN,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0,0,0,0.07210080416365024,0,0.021085905541093342,0.12152587526215353
E14000549,BATTERSEA,London,0,0,0,0,0,0,0.023315649263416744,0.014257952769211272,0.013044892025783746,0.02491718885161508,0.01116726442777959,0.05037881556188945,0.00661993769470405,0.0,0.022993933669948056,0.0
E14000550,BEACONSFIELD,South East,0,0,0,0.0,0.0,0.010582828009733113,0.0,0.0,0.031751735093326273,0.09376307244875601,0.03858200455580866,0.048296303104105875,0.012688131072585254,0.0,0.0,0.3041750190087786
E14000551,BECKENHAM,London,0.0,0.0,0.0,0.0,0.0,0.031607402786442085,0.004935450147091002,0.0,0.01914227071405423,0.06029438822447102,0.043391422676792066,0.04364431010538355,0.025667910917250347,0.0,0.0,0.0
E14000552,BEDFORD,East,0.0,0.0,0.0,0.0,0.0,0.013369731454225526,0,0,0,0.033752860411899316,0.03457453362576702,0.03037649743297205,0.01944481397720722,0.0027991146986069524,0.0,0.0
N06000001,BELFAST EAST,Northern Ireland,0.043308206514009386,0.0,0.0,0.0,0.4059048823113821,0.07842868069583636,0.016524890133895298,0.0,0.0757452990975385,0.04550462476619949,0.26324363952320184,0.13288573189322436,0.053815819995360704,0.0,0.0012590347400326417,0.0
N06000002,BELFAST NORTH,Northern Ireland,0.05455123998170356,0.0,0.19626199810734082,0.0,0.05959723096286973,0.1893066313999622,0.02673330347250053,0.15403628857018686,0.05605056523918249,0.022290842420148605,0.009454705364995602,0.024688932547478715,0.010893952910010002,0.035671174833099305,0.007836990595611285,0.0
N06000003,BELFAST SOUTH,Northern Ireland,0.029480592155466247,0.0,0.0,0.0,0.13169403252097167,0.052917290019234876,0.0,0.0,0.043145545497856125,0.21656873670347482,0.1697143760539629,0.07618333957786937,0.0,0.009266627307030829,0.0,0.011615137692177733
N06000004,BELFAST WEST,Northern Ireland,0.34593572778827975,0.5198821505546438,0.5275215146299483,0.0,0.14485918339846382,0.08477784119926698,0.23274579633052336,0.0,0.024093069802351763,0.019919363626457447,0.023180908691620712,0.02121870024605587,0.0,0.20931812392085822,0.11025521128147073,0.20187200247537518
E14000553,BERMONDSEY AND OLD SOUTHWARK,London,0,0,0,0,0,0,0,0,0,0,0,0,0.03684128015050055,0,0.0019309307769860393,0.0
S14000008,"BERWICKSHIRE, ROXBURGH AND SELKIRK",Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0.0027339127596197007,0,0.0,0.0
E14000554,BERWICK-UPON-TWEED,North East,0,0,0,0.0,0,0,0.0,0.009014794729080443,0.0,0.04246106738750807,0.028340861518122727,0.0,0.03155649210437316,0.002176978452860995,0.0,0.0
E14000555,BETHNAL GREEN AND BOW,London,0,0,0,0,0,0,0,0,0,0,0,0,0.21303816432739314,0,0.06498955286251568,0.007248769855685083
E14000556,BEVERLEY AND HOLDERNESS,Yorkshire and The Humber,0,0,0,0,0,0,0,0,0,0,0,0,0.04332788210304705,0,0.02081311333980373,0.026913451122483285
E14000557,BEXHILL AND BATTLE,South East,0,0,0,0,0,0,0,0,0,0,0,0,0.08516679795555718,0,0.0,0.0
E14000558,BEXLEYHEATH AND CRAYFORD,London,0,0,0,0,0,0,0,0,0,0,0,0,0.05807975545366125,0,0.006417490982318706,0.012024233455117236
E14000559,BIRKENHEAD,North West,0.0,0.015013671389510316,0.008476622874806801,0.0,0.0,0.0073361942892762105,0.0071850414685627785,0.0,0.01602781361380185,0.050047046257915215,0.0,0.0,0.0,0.0,0.0,0.17210423114177043
E14000560,"BIRMINGHAM, EDGBASTON",West Midlands,0,0,0,0,0,0,0,0,0,0.03111523780047457,0.023444329651116588,0.04956020302410247,0.0353371340598013,0,0.0035540676877923506,0.0
E14000561,"BIRMINGHAM, ERDINGTON",West Midlands,0,0,0,0,0,0,0,0,0,0.03524141856609003,0.07234348451182852,0.08423108423108423,0.07035953412479604,0,0.0,0.0
E14000562,"BIRMINGHAM, HALL GREEN",West Midlands,0,0,0,0,0,0,0,0,0,0.034936272985963315,0.02140007254261879,0.02779708130646282,0.2550947113509964,0,0.0,0.08075825442724575
E14000563,"BIRMINGHAM, HODGE HILL",West Midlands,0,0,0,0,0,0,0,0,0,0.019328198670454214,0.08063480068014359,0.08635675827849526,0.06992842343190808,0,0.0,0.005710730395751394
E14000564,"BIRMINGHAM, LADYWOOD",West Midlands,0,0,0,0,0,0,0,0,0,0.04663348869052321,0.11627980821134855,0.06039824339770198,0.0,0,0.0,0.0
E14000565,"BIRMINGHAM, NORTHFIELD",West Midlands,0,0,0,0,0,0,0,0,0,0.040672381393672616,0.03230175391074694,0.08053194229778465,0.062060553881475106,0,0.0,0.005893544944080932
E14000566,"BIRMINGHAM, PERRY BARR",West Midlands,0,0,0,0,0,0,0,0,0,0.054024015516377186,0.07413742416548627,0.09786435712266454,0.024592698299441076,0,0.015634545331131074,0.0035115192065864713
E14000567,"BIRMINGHAM, SELLY OAK",West Midlands,0,0,0,0,0,0,0,0,0,0.04500494559841741,0.04680798004987531,0.061044561571633925,0.042501557030260075,0,0.0,0.0
E14000568,"BIRMINGHAM, YARDLEY",West Midlands,0,0,0,0,0,0,0,0,0,0.02143594357847937,0.015994135483655993,0.062417179164826204,0.0612484700122399,0,0.002247090018426138,0.0
E14000569,BISHOP AUCKLAND,North East,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.045688475820286206,0.0272828652195337,0.0343317247167436,0.09723842862699339,0.0,0.022896883158891893,0.0
E14000570,BLACKBURN,North West,0.0,0.0,0.0,0.0,0.04446692803844694,0.014557353395856952,0.015215821636757481,0.0,0.02559205500381971,0.09841035898515633,0.06585741237215768,0.14548498983375194,0.08776017055319897,0.0,0.01847837524992108,0.007130722460658083
E14000571,BLACKLEY AND BROUGHTON,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.10601099286633142,0,0.0043377458679231175,0.0
E14000572,BLACKPOOL NORTH AND CLEVELEYS,North West,0,0,0,0,0,0,0,0,0,0,0,0,0.04321154935823212,0,0.0,0.011416348830017523
E14000573,BLACKPOOL SOUTH,North West,0,0,0,0.0,0,0,0.006701319879732966,0.0,0.003937097471609658,0.0,0.02111260053619303,0.05117103959104898,0.04864741986815185,0.022444197804908125,0.0,0.011235955056179775
