,id,Constituency,1964 Vote Share,1966 Vote Share,1970 Vote Share,1974 (F) Vote Share,1974 (O) Vote Share,1979 Vote Share,1983 Vote Share,1987 Vote Share,1992 Vote Share,1997 Vote Share,2001 Vote Share,2005 Vote Share,2010 Vote Share,2015 Vote Share,2017 Vote Share,2019 Vote Share
65,E14000578,BOLTON NORTH EAST,,,,,,,0.3784289551318744,0.42646209154522696,0.44470003108486167,0.5613225760562521,0.5434146341463415,0.4571536940207526,0.4591353374771819,0.4295776279511596,0.5061638226766705,0.042405179538984296
66,E14000579,BOLTON SOUTH EAST,,,,,,,0.4828863654666989,0.5427454317086018,0.5430289819972551,0.688735610971418,0.6186391052292557,0.5691993720565149,0.47424502575497424,0.5045038411506271,0.6066677692980176,0.03475027090927002
67,E14000580,BOLTON WEST,,,,0.39,,,0.31500446504911556,0.361102663637502,0.4257643386918146,0.4951586655817738,0.4702528267093706,0.42520287102582444,0.38521523457205314,0.38983783338821204,0.46074744388294747,0.05485009533855329
68,E14000581,BOOTLE,0.6200160173903094,0.6036820500062197,0.636271594001139,0.59,0.6402752676212985,0.6102125535920877,0.5298195871283475,0.6688275677432926,0.7459233449477352,0.8285063966721607,0.7755309125172138,0.7550152212942003,0.6644378225161712,0.7445738837703756,0.8403396436525612,0.037052100703623865
69,E14000582,BOSTON AND SKEGNESS,,,,,,,,,,,,,0.2063536231884058,,0.2495160801324658,0.047078856485034536
70,E14000583,BOSWORTH,0.4559016717954255,0.502261614811288,0.49126785743846113,0.37,0.4099476439790576,0.3745791797115498,0.19456886898096304,0.17198386505317198,0.2596109687263892,0.3865932928115353,0.39351749212965015,0.31354344301985304,0.15981869771898147,0.17457355081930498,0.24058182595071928,0.1611851431811738
71,E14000584,BOURNEMOUTH EAST,,,,0.17,0.20966416888645473,0.1833118947649443,0.08547044836956522,0.11092889994722159,0.13789383217217985,0.211387916743415,0.19852509846643762,0.19125508657145138,0.13256405596947118,0.16614986503669663,0.3555061911226295,0.1099565693875066
72,E14000585,BOURNEMOUTH WEST,0.26994398300173844,0.3173930785224336,0.2758236168714297,0.22,0.25141579022509875,0.21387764542615936,0.1248000959539421,0.12853244446072415,0.166328349778476,0.24573918971562134,0.28824893009985736,0.23063318004952246,0.14813125615113182,0.17681277380125918,0.3617633181297324,0.1072492768123192
73,E14000586,BRACKNELL,,,,,,,,,,0.2977780034184563,0.330069674378923,0.2615513971177724,0.16792619303360443,0.1687073804769619,0.3017605381807772,0.14257589696412143
74,E14000587,BRADFORD EAST,,,,,,,,,,,,,0.3280520058333539,0.4664058349031541,0.6538731313839814,0.0750497917798298
75,E14000588,BRADFORD SOUTH,,,,0.45,,,0.3751542741527567,0.41416309012875535,0.4763841337696484,0.5672244662435084,0.5579019267438882,0.49047944269908483,0.4127385182260824,0.43425531914893617,0.544812297498112,0.03787020960720666
76,E14000589,BRADFORD WEST,,,,0.43,,,0.3971202215840818,0.519071209924279,0.5321374576063417,0.41546699438202245,0.47956737034141256,0.4006159091533999,0.4534946766561514,0.49583023082650785,0.6467228958003866,0.03047829917986489
77,E14000590,BRAINTREE,,,,0.34,0.37417358548585483,0.31382129871839165,0.1882963914766035,0.19328656162200353,0.25718150591239325,0.4269648769252915,0.41981516446387757,0.37138818207520496,0.1987683677824523,0.1848736153371915,0.27617245728700834,0.09463553733737302
78,W07000068,BRECON AND RADNORSHIRE,,,,,,,,,,,,,0.10544471617968851,,0.17745681521265785,0.3588421791427672
79,E14000591,BRENT CENTRAL,,,,,,,,,,,,,0.41217483396950777,0.6211940806259568,0.7306103717301514,0.09859154929577464
80,E14000593,BRENTFORD AND ISLEWORTH,,,,,0.4270827347087332,0.4044187590860958,,,,,,,0.3359806565609597,,0.5738207661977316,0.12539862154099374
81,E14000592,BRENT NORTH,,,,0.31,0.3383093212983857,0.3398612516259575,0.2310098605916355,0.2478680180381301,0.3201866192102352,0.5067061350657516,0.5936827838180264,0.48820133400594135,0.4687368541818043,0.542758686704317,0.6288710934731769,0.07835540392066154
82,E14000594,BRENTWOOD AND ONGAR,,,,,0.2927792945772569,0.2528592481889698,,,,,,,0.09867172675521822,,0.2042903042903043,0.13573438591852538
83,W07000073,BRIDGEND,,,,,,,0.3522341322413585,0.4753044875274093,0.5127208630648997,0.5805459883035529,0.5248608333783711,0.43345043450698645,0.36328787128067386,0.3706688971687831,0.5066003930181482,0.056065915332891375
84,E14000595,BRIDGWATER AND WEST SOMERSET,,,,,,,,,,,,,0.1712513533848384,,0.28597662484768394,0.1353812530354541
85,E14000596,BRIGG AND GOOLE,,,,,,,,,,,,,0.33124401695765143,,0.32971569345495705,0.050228100087553566
86,E14000597,"BRIGHTON, KEMPTOWN",,,,,,,,,,0.46559871672591696,0.47815218223095174,0.39925476472217325,0.34864769933263084,,0.5833113174954783,0.06107184802093421
87,E14000598,"BRIGHTON, PAVILION",,,,,,,,,,0.5461992604849748,0.48734130589593105,0.35434228357489034,0.28911525253694487,,0.2678246398668678,
88,E14000599,BRISTOL EAST,,,,,,,0.36879302244827095,0.3540878499462387,0.44553530615895226,0.5688263728968279,0.5499082659790747,0.4590604026845638,0.36588399937801275,0.3927033518706857,0.60723636292053,0.06762664416919124
89,E14000600,BRISTOL NORTH WEST,,,,0.39,,,0.32582167987886346,0.3458047338301146,0.4225914175989314,0.4991401936826862,0.5213949185723813,0.467278699570454,0.2594365861411316,0.34404015056461734,0.5065069506063294,0.08839581282991858
90,E14000601,BRISTOL SOUTH,,,,0.55,,,0.44007097919019195,0.40866130902088693,0.5013448090371168,0.5994905633887563,0.5686844032218696,0.4908807408807409,0.38448022820761935,0.38363951064080876,0.6006766944945019,0.07658163635046018
91,E14000602,BRISTOL WEST,,,,0.22,,,0.19512855209742896,0.20896155122202972,0.24751381215469614,0.3522932264810587,0.36836432228509836,0.29373127047180986,0.27511879596003397,0.3565978386122271,0.6593257736565746,
92,E14000603,BROADLAND,,,,,,,,,,,,,0.13833624420988685,0.18779784889525136,0.29640349466688104,0.1613809080857188
93,E14000604,BROMLEY AND CHISLEHURST,,,,,,,,,,,,,0.1656561527806163,,0.333997685482834,0.14530571039810386
94,E14000605,BROMSGROVE,0.37307072103202027,0.46975648075412413,0.4153299903447846,,,,0.2070785407811776,0.23296910324039186,0.30696191742524975,0.3784182023460972,0.33933105682514664,0.2992470194519975,0.2178965717606043,0.22210737869652597,0.3131014063656551,0.12490787146226415
95,E14000606,BROXBOURNE,,,,,,,0.16366772983490802,0.16911695499124674,0.2102670828997572,0.3469644073569482,0.3037125115603118,0.25521807620360343,0.17609181304481142,0.18403441682600383,0.28899652521849006,0.08499978589474586
96,E14000607,BROXTOWE,,,,,,,0.21314733565830427,0.24300167150523444,0.3476856482316483,0.4703201059566197,0.4864092727124316,0.41914928492398473,0.3830295673943141,0.3719311377245509,0.45254738055775745,
97,E14000608,BUCKINGHAM,0.4592476177213679,0.4746028108768714,0.4323862675460849,0.36,0.37595859200101617,0.34127325717237056,0.1502231036192365,0.1650471276731509,0.1622754998305659,0.24713551155917243,0.24233521823643753,0.1991222804148467,0.0,,,0.26196854612499604
98,E14000609,BURNLEY,0.5680212411682642,0.6042562237233691,0.5695189682763815,0.5,0.5475244769398133,0.5084053733901253,0.3973533408164471,0.4837964744823339,0.5299955157824959,0.5792905293402586,0.49330332935690274,0.38475745837929354,0.31339467080893774,0.37616363910833794,0.4674112683047903,0.08980607428688693
99,E14000610,BURTON,0.46756123805304134,0.49706996128540903,0.45677447465885007,0.47,0.40478217278625883,0.3625235404896422,0.2976284367491425,0.3359635706340378,0.40034477758623466,0.5101722588101484,0.49041048711711904,0.411448978739401,0.31880858238163096,0.27532976681504473,0.37845364749253674,0.055008412327136935
100,E14000611,BURY NORTH,,,,,,,0.4016994905330393,0.3777345909034179,0.415703839432653,0.5181007392875956,0.5123024024292221,0.43047773352235646,0.3520161918106804,0.41105460977227504,0.5361459616307955,0.03381652825516108
101,E14000612,BURY SOUTH,,,,,,,0.3647454604409857,0.4088603444618025,0.44586989522011183,0.5688594227639049,0.5919724828650194,0.5041885886499463,0.40416847949945095,0.4505347876734089,0.5327515199058639,0.046047658829613716
102,E14000613,BURY ST EDMUNDS,,,,0.29,,,,,,0.37680324178298064,0.38496129892353304,0.27370341511621277,0.166490684287612,0.17717935322963888,0.29525418275418275,
103,W07000076,CAERPHILLY,0.7214656200593571,0.7425058514988297,0.6182106253403971,0.57,0.5659109008291563,0.5876270894364983,0.4560639377537212,0.584397336428615,0.6365260326763277,0.6781020124146767,0.5819019905750263,0.5656529608198017,0.44911092732347774,0.44346250279274135,0.5446158316584739,
104,S14000009,"CAITHNESS, SUTHERLAND AND EASTER ROSS",,,,,,,,,,,,,0.24614154616240266,,0.12404129316203359,0.37209524112280257
105,E14000614,CALDER VALLEY,,,,,,,0.2698483576544555,0.333563025210084,0.3744352779414653,0.46133956717316615,0.4268634686346863,0.38572325727444,0.2697180378524527,0.3535047907211296,0.4509766768870362,0.04990223729517416
106,E14000615,CAMBERWELL AND PECKHAM,,,,,,,,,,,,,0.5919329604149253,,0.7779732460112868,0.0900481484103944
107,E14000616,CAMBORNE AND REDRUTH,,,,,,,,,,,,,0.16343868401854422,,0.4421330691761598,0.06956936089105963
108,E14000617,CAMBRIDGE,0.40463431992297066,0.4547016686679641,0.4466623105621483,0.33,0.36002726188447776,0.37135297482837526,0.282427608092027,0.2831398787520331,0.39670975788410906,0.5344085393170884,0.45092912503501725,0.33998944203447407,0.2428485936564931,0.3601421562946653,0.5190402974934745,0.3003405981871987
109,E14000618,CANNOCK CHASE,,,,,,,,,,0.5481610205094909,0.5612945645821157,0.5130112385586838,0.33091156522311727,0.3373320028026073,0.3744777740641711,
110,E14000619,CANTERBURY,0.2946726075164665,0.2820861012221529,0.25309022970290423,0.23,0.26102533618238194,0.24283933372384686,0.15378331063995332,0.16877322098376976,0.1521409721631055,0.31323809347797965,0.3687405831782327,0.2866749322293904,0.16135259810197322,0.24539418311044608,0.4502112676056338,0.056693227754395885
111,W07000050,CARDIFF CENTRAL,,,,,,,0.2418145753368196,0.32256102012508214,0.4197502097119955,0.4369867228362483,0.38605705757419206,0.3431307428318388,0.2876822217919283,0.400093153237075,0.6240988926598459,0.15059059824972504
112,W07000051,CARDIFF NORTH,,,,0.32,,,0.20015515903801395,0.2669450400631983,0.3891903215669844,0.5044547104438212,0.458950046253469,0.3903659611992945,0.37090069284064664,0.382631815604778,0.5013455845603783,0.06797554399422777
113,W07000080,CARDIFF SOUTH AND PENARTH,,,,,,,,,,,,,,,,0.05901658791197928
114,W07000079,CARDIFF WEST,,,,0.44,,,0.3360812601207125,0.4553069497637125,0.5320462306277909,0.603247510986419,0.5455505677317137,0.4551083591331269,0.41247131207578497,0.40653544026306176,0.5667074138411718,0.05914199709812244
115,E14000620,CARLISLE,0.4557320146450478,0.561276521652613,0.531928868562532,0.55,0.5115020626061636,0.4969382290623763,0.37510807954654624,0.42229192131177784,0.46777067153951574,0.5740133464810696,0.5115013320347188,0.48084421088320056,0.3728909952606635,0.37802615821729635,0.4383361204013378,0.06598558533342663
116,W07000067,CARMARTHEN EAST AND DINEFWR,,,,,,,,,,,,,0.26479177080318855,,0.2978137414999147,
117,W07000066,CARMARTHEN WEST AND SOUTH PEMBROKESHIRE,,,,,,,,,,,,,0.3265114671538253,,0.3945673281864254,0.04416583558911526
118,E14000621,CARSHALTON AND WALLINGTON,,,,,,,,,,,,,0.08743847728559606,,0.18442259570862807,0.4112794818526213
119,E14000622,CASTLE POINT,,,,,,,0.16689295725297829,0.19020510335917312,0.24004576229861777,0.42445153980842515,0.42128954383141376,0.3038513602026112,0.1467818593701417,0.13823982398239823,0.25059270856631627,0.06705513020303995
120,S14000010,CENTRAL AYRSHIRE,0.5643901980151451,0.576766173929737,0.5239712131889722,,,,,,,,,0.46429987637330594,0.4770579528634863,,0.2608734224942888,0.04906090170627928
121,E14000623,CENTRAL DEVON,,,,,,,,,,,,,0.06895847641675792,,0.2696563169905262,0.15101942416310787
122,E14000624,CENTRAL SUFFOLK AND NORTH IPSWICH,,,,,,,,,,,,,0.16166229876450766,,0.2973427216757484,0.11528888888888889
123,W07000064,CEREDIGION,,,,,,,,,,0.24304484148708505,0.15425070796971624,0.1206498456060311,0.057765696063568406,0.09661642078255292,0.20159931601579198,0.17391846403191621
124,E14000625,CHARNWOOD,,,,,,,,,,0.35978138963559003,0.32205531958976485,0.2916469100679627,0.196780097867095,0.2191500353992461,0.30768812527185735,0.08770884132574731
125,E14000626,CHATHAM AND AYLESFORD,,,,,,,,,,,,,0.3232588399114297,,0.33702383604366226,0.06612828795569912
126,E14000627,CHEADLE,0.18451248103709833,0.16167751647277864,0.09400214542232171,0.12,0.15300962013764782,0.13459793065892176,0.06956164222644243,0.09096326795969227,0.11535913185179879,0.1573108667060595,0.13956794936476632,0.08788498429495963,0.09369287020109689,0.16334871456822678,0.19088543575459943,0.4178308856411999
127,E14000628,CHELMSFORD,0.3584083747998416,0.38956863003759645,0.3561906473742548,0.24,0.23211890749009892,0.0885958994515003,0.0512419135851769,0.06843680431673768,0.14177466185114368,,,,0.10953785283827597,0.17618967984094244,0.29815335912768204,0.2505689576695494
128,E14000629,CHELSEA AND FULHAM,,,,,,,,,,,,,0.18494078683259735,,0.3321069122673756,0.2585164776489182
129,E14000630,CHELTENHAM,0.34724011259004817,0.46566629761371936,0.3126003475047837,0.26,0.25783009646848837,0.18287705326032852,0.07605023819835427,0.07515948007098662,0.06359679910150218,0.1013856032443393,0.12049719134695829,0.1143485935673185,0.05120675936801425,0.07261561365962595,0.09485722304076334,0.4633825833515845
130,E14000631,CHESHAM AND AMERSHAM,,,,,,,,,,,,,0.05609793303333079,,0.2058568015637443,0.2626739696507138
131,E14000632,CHESTERFIELD,0.5649288372271455,0.6159103335155823,0.5900881656115275,0.55,0.5987619692426733,0.5738019995934284,0.4804643489457589,0.4544392739946977,0.4726782301137886,0.5079880908365604,0.41995004612857495,0.40411595385417376,0.3903008355330614,0.4790528233151184,0.5480418135915037,0.08819103262072324
