,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/ PC Vote,Other Vote,Total votes
596,599,WEST HAM NORTH,London,0.2549980329745002,0.6317370623368262,0.1132649046886735,,,27961
597,600,WEST HAM SOUTH,London,0.2229349122157806,0.7770650877842193,,,,24321
598,602,WEST LOTHIAN,Scotland,0.18108746192801917,0.5291329500603745,,0.2815073801070521,0.00827220790455422,55487
599,476,WEST RENFREWSHIRE,Scotland,0.4321451690367308,0.48025642631919646,,0.08759840464407276,,47889
600,540,WEST STIRLINGSHIRE,Scotland,0.29680542611577093,0.48886817852335096,,0.2143263953608781,,38628
601,597,WESTBURY,South West,0.5031298607686179,0.33030463978147884,0.16656549944990326,,,52718
602,598,WESTERN ISLES,Scotland,0.18526785714285715,0.38353466386554624,,0.43119747899159666,,15232
603,601,WESTHOUGHTON,North West,0.44556342370284563,0.5544365762971544,,,,53521
604,603,WESTMORLAND,North West,0.5529451555833074,0.2018160058278697,0.24523883858882298,,,38436
605,604,WESTON SUPER MARE,South West,0.5789518738550565,0.2477871560889589,0.17326097005598454,,,58409
606,605,WHITEHAVEN,North West,0.416785134037368,0.5832148659626321,,,,39392
607,606,WIDNES,North West,0.4233824276282377,0.5766175723717624,,,,49225
608,607,WIGAN,North West,0.3092471672748224,0.6746207028999424,,,0.01613212982523526,41656
609,608,"WILLESDEN,EAST",London,0.43673709908241437,0.5632629009175857,,,,35637
610,609,"WILLESDEN,WEST",London,0.3117867222972144,0.6724137931034483,,,0.015799484599337343,32596
611,610,WIMBLEDON,London,0.5346648943612705,0.29921645445641526,0.16611865118231425,,,28588
612,611,WINCHESTER,South East,0.5502190067336399,0.25655385822310356,0.19322713504325656,,,45889
613,612,WINDSOR,South East,0.5885335911420806,0.29576257273672496,0.11570383612119443,,,54821
614,613,WIRRAL,North West,0.5512063655030801,0.31652121834360025,0.13227241615331964,,,70128
615,614,WOKING,South East,0.5670754932581702,0.2841776491201341,0.14874685762169573,,,65635
616,615,WOKINGHAM,South East,0.5499828062712534,0.28821783817517227,0.1617993555535744,,,78517
617,616,WOLVERHAMPTON NORTH EAST,West Midlands,0.4490511973334113,0.5044004561270138,,,0.04654834653957487,34201
618,617,WOLVERHAMPTON SOUTH WEST,West Midlands,0.6434355828220859,0.2884171779141104,0.06034355828220859,,0.007803680981595092,40750
619,618,WOOD GREEN,London,0.4289647577092511,0.5710352422907489,,,,32688
620,619,"WOOLWICH,EAST",London,0.345630348359275,0.654369651640725,,,,29682
621,620,"WOOLWICH,WEST",London,0.4925459545520336,0.5074540454479665,,,,41454
622,621,WORCESTER,West Midlands,0.5827776906181362,0.41722230938186383,,,,50992
623,623,WORKINGTON,North West,0.3834398992766682,0.6165601007233318,,,,40507
624,624,WORTHING,South East,0.6560862315388281,0.1784381451484834,0.16547562331268859,,,50376
625,626,WREXHAM,Wales,0.28609298159015706,0.5683650523775572,0.0926342346295179,0.052907731402767874,,54699
626,627,WYCOMBE,South East,0.5592918135090335,0.32513337697976014,0.11557480951120645,,,71789
627,628,YARMOUTH,Eastern,0.4960680675518886,0.4282368613295518,0.07569507111855958,,,46542
628,629,YEOVIL,South West,0.4968597473442435,0.37002942865345967,0.13311082400229687,,,55728
629,630,YORK,Yorkshire and the Humber,0.4807419224768149,0.5192580775231851,,,,57041
